Type	error	Date	PC Time	 gps time	 latitude	 longitude	 equ temp	std val	 CO2 mv	 CO2 um/m	 H2O mv	 H2O mm/m	 licor temp	 licor press	 atm press	 equ press	 H2O flow	 licor flow	 equ pump	 vent flow	 atm cond	 equ cond	 drip 1	 drip 2	 cond temp	 dry box temp	 deck box temp	O2 um/l	O2 temp	Ch conc	Ch temp	Press	Temp	Cond	Sal	O2%	O2ppm	Temp2	TempIntake
EQU	128	13/12/11	05:10:18	03:10:20	-47.4274	3.7638	6.13	NaN	12765353.00	384.95	13517467.00	0.13	28.35	1017.51	1017.57	-0.55	2.94	117.51	53.00	-55.19	9.82	9.63	9.85	0.36	4.75	21.62	14.45	376.45	6.15	0.942	0.0	0.00	6.263	33.700	33.985	118.10	11.68	-38.583	5.5099
EQU	0	13/12/11	05:11:48	03:11:50	-47.4312	3.7602	6.14	NaN	12756447.00	385.16	13458815.00	0.14	28.34	1017.43	1017.65	-0.25	2.93	117.70	53.00	-55.18	9.82	9.63	9.85	0.36	4.75	21.62	14.45	377.41	6.16	0.940	0.0	0.00	6.266	33.708	33.990	118.00	11.66	-38.583	5.6218
EQU	0	13/12/11	05:13:18	03:13:20	-47.4351	3.7566	6.19	NaN	12825315.00	385.31	13543140.00	0.14	28.33	1017.51	1017.41	-0.34	2.92	118.64	53.00	-55.18	9.82	9.63	9.85	0.36	4.81	21.69	14.45	375.94	6.21	0.935	0.0	0.00	6.272	33.784	34.070	118.10	11.67	-38.583	5.6484
EQU	0	13/12/11	05:14:48	03:14:50	-47.4390	3.7531	6.23	NaN	12742015.00	385.42	13492276.00	0.14	28.33	1017.54	1017.67	-0.34	2.94	119.98	52.00	-55.19	9.82	9.63	9.85	0.36	4.81	21.62	14.45	374.25	6.25	0.929	0.0	0.00	6.324	33.797	34.032	118.20	11.67	-38.583	5.6141
EQU	128	13/12/11	05:16:18	03:16:20	-47.4428	3.7496	6.23	NaN	12705486.00	385.63	13487400.00	0.14	28.32	1017.61	1017.59	-0.34	2.94	117.24	52.00	-55.21	9.82	9.63	9.85	0.36	4.87	21.62	14.45	374.63	6.25	0.911	0.0	0.00	0.000	0.000	0.000	0.00	0.00	0.000	5.5778
EQU	0	13/12/11	05:17:47	03:17:50	-47.4466	3.7461	6.21	NaN	12772145.00	385.86	13525876.00	0.14	28.31	1017.53	1017.62	-0.31	2.93	118.24	52.00	-55.22	9.82	9.63	9.85	0.36	3.81	21.62	14.45	374.98	6.22	0.903	0.0	0.00	6.314	33.768	34.010	118.00	11.65	-38.583	5.5472
EQU	0	13/12/11	05:19:18	03:19:20	-47.4505	3.7427	6.17	NaN	12761775.00	386.04	13478872.00	0.14	28.31	1017.49	1017.61	-0.31	2.92	120.04	52.00	-55.20	9.82	9.63	9.85	0.36	4.19	21.62	14.45	376.36	6.19	0.900	0.0	0.00	6.289	33.729	33.991	117.90	11.65	-38.583	5.4870
EQU	128	13/12/11	05:20:48	03:20:50	-47.4544	3.7391	6.12	NaN	12795933.00	386.17	13524476.00	0.14	28.31	1017.49	1017.58	-0.31	2.93	120.58	51.00	-55.20	9.82	9.63	9.85	0.36	4.31	21.62	14.45	375.94	6.14	0.909	0.0	0.00	6.251	33.694	33.990	118.00	11.67	-38.583	5.4653
EQU	0	13/12/11	05:22:17	03:22:20	-47.4582	3.7356	6.08	NaN	12758686.00	386.02	13496068.00	0.14	28.30	1017.53	1017.69	-0.38	2.92	119.84	49.00	-55.18	9.82	9.63	9.85	0.36	3.56	21.69	14.45	376.94	6.11	0.910	0.0	0.00	6.218	33.664	33.989	117.90	11.67	-38.583	5.3867
EQU	0	13/12/11	05:23:49	03:23:51	-47.4621	3.7320	6.04	NaN	12781105.00	385.82	13526362.00	0.14	28.30	1017.50	1017.45	-0.28	2.92	119.98	49.00	-55.17	9.82	9.63	9.85	0.36	4.69	21.62	14.45	378.57	6.06	0.886	0.0	0.00	6.163	33.615	33.989	118.00	11.70	-38.583	5.3865
EQU	0	13/12/11	05:25:18	03:25:20	-47.4659	3.7285	5.99	NaN	12843037.00	386.32	13522627.00	0.14	28.29	1017.51	1017.38	-0.34	2.92	118.30	49.00	-55.16	9.82	9.63	9.85	0.36	4.69	21.62	14.45	377.49	6.04	0.883	0.0	0.00	6.143	33.594	33.986	117.80	11.69	-38.583	5.3454
EQU	128	13/12/11	05:26:48	03:26:50	-47.4698	3.7250	5.98	NaN	12772494.00	386.28	13501025.00	0.14	28.28	1017.45	1017.59	-0.28	2.91	118.70	49.00	-55.17	9.82	9.63	9.85	0.36	4.81	21.62	14.45	377.28	6.00	0.890	0.0	0.00	6.112	33.544	33.960	117.90	11.70	-38.583	5.3080
EQU	0	13/12/11	05:28:17	03:28:19	-47.4737	3.7215	5.93	NaN	12750815.00	386.53	13489347.00	0.14	28.28	1017.45	1017.51	-0.34	2.91	118.64	49.00	-55.17	9.82	9.63	9.85	0.36	4.81	21.62	14.45	378.40	5.96	0.903	0.0	0.00	6.077	33.510	33.958	117.90	11.71	-38.583	5.2992
EQU	0	13/12/11	05:29:47	03:29:49	-47.4776	3.7179	5.93	NaN	12780236.00	386.01	13542303.00	0.14	28.27	1017.44	1017.48	-0.34	2.91	120.65	48.00	-55.18	9.82	9.63	9.85	0.36	4.81	21.62	14.45	377.65	5.95	0.908	0.0	0.00	6.053	33.512	33.985	118.00	11.72	-38.583	5.3038
EQU	0	13/12/11	05:31:17	03:31:19	-47.4815	3.7142	5.92	NaN	12763151.00	386.09	13484798.00	0.14	28.27	1017.52	1017.59	-0.31	2.92	122.76	46.00	-55.19	9.82	9.63	9.85	0.36	4.81	21.62	14.45	377.94	5.95	0.923	0.0	0.00	6.047	33.505	33.982	118.00	11.73	-38.583	5.3122
EQU	128	13/12/11	05:32:48	03:32:50	-47.4854	3.7105	5.93	NaN	12791601.00	385.01	13561853.00	0.14	28.27	1017.56	1017.77	-0.30	2.91	120.72	45.00	-55.19	9.82	9.63	9.85	0.36	4.87	21.62	14.45	378.06	5.96	0.936	0.0	0.00	6.040	33.501	33.985	118.00	11.73	-38.583	5.3190
EQU	0	13/12/11	05:34:18	03:34:20	-47.4893	3.7068	5.93	NaN	12817433.00	384.89	13523266.00	0.14	28.27	1017.50	1017.48	-0.33	2.91	117.04	45.00	-55.17	9.82	9.63	9.85	0.36	3.81	21.62	14.45	378.59	5.96	0.920	0.0	0.00	6.041	33.520	34.005	118.00	11.73	-38.583	5.3427
EQU	0	13/12/11	05:35:47	03:35:49	-47.4931	3.7032	5.95	NaN	12753672.00	384.75	13513968.00	0.14	28.26	1017.52	1017.62	-0.29	2.90	117.37	45.00	-55.17	9.82	9.63	9.85	0.36	4.06	21.62	14.45	378.33	5.98	0.947	0.0	0.00	6.056	33.537	34.009	118.10	11.73	-38.583	5.4182
EQU	0	13/12/11	05:37:18	03:37:20	-47.4971	3.6993	6.00	NaN	12817338.00	384.31	13549830.00	0.14	28.25	1017.69	1017.62	-0.36	2.92	113.64	45.00	-55.17	9.82	9.63	9.85	0.36	4.62	21.56	14.45	378.28	6.04	0.951	0.0	0.00	6.081	33.593	34.048	118.20	11.74	-38.583	5.4763
EQU	0	13/12/11	05:38:48	03:38:50	-47.5009	3.6957	6.06	NaN	12773715.00	384.60	13519415.00	0.14	28.25	1017.57	1017.48	-0.27	2.92	114.36	45.00	-55.18	9.82	9.63	9.85	0.36	4.75	21.56	14.45	377.20	6.09	0.950	0.0	0.00	6.133	33.654	34.063	118.30	11.73	-38.583	5.5469
EQU	0	13/12/11	05:40:18	03:40:20	-47.5048	3.6920	6.11	NaN	12764220.00	384.53	13509438.00	0.15	28.25	1017.58	1017.72	-0.39	2.91	116.58	45.00	-55.19	9.82	9.63	9.85	0.36	4.75	21.62	14.45	376.68	6.15	0.936	0.0	0.00	6.180	33.712	34.082	118.40	11.72	-38.583	5.5885
EQU	0	13/12/11	05:41:48	03:41:50	-47.5086	3.6884	6.17	NaN	12790827.00	384.32	13533596.00	0.14	28.24	1017.62	1017.37	-0.29	2.92	114.42	45.00	-55.22	9.82	9.63	9.85	0.36	4.62	21.62	14.45	376.92	6.19	0.932	0.0	0.00	6.245	33.753	34.062	118.40	11.71	-38.583	5.6163
EQU	128	13/12/11	05:43:18	03:43:20	-47.5125	3.6847	0.00	NaN	12770491.00	384.38	13492933.00	0.14	28.24	1017.67	1017.63	-0.35	2.92	112.93	45.00	-55.22	9.82	9.63	9.85	0.36	3.62	21.62	14.45	376.52	6.22	0.933	0.0	0.00	0.000	0.000	0.000	0.00	0.00	0.000	5.6756
EQU	0	13/12/11	05:44:47	03:44:49	-47.5164	3.6810	6.25	NaN	12780611.00	384.35	13496673.00	0.15	28.24	1017.64	1017.63	-0.25	2.92	110.06	45.00	-55.22	9.82	9.63	9.85	0.36	4.50	21.62	14.45	374.98	6.28	0.872	0.0	0.00	6.323	33.840	34.080	118.60	11.71	-38.583	62.0000
EQU	0	13/12/11	05:46:18	03:46:20	-47.5203	3.6773	6.29	NaN	12792466.00	384.29	13520663.00	0.14	28.23	1017.70	1017.60	-0.26	2.93	114.68	45.00	-55.21	9.82	9.63	9.85	0.36	4.69	21.62	14.55	375.09	6.31	0.881	0.0	0.00	6.367	33.878	34.080	118.40	11.67	-38.583	5.7437
EQU	0	13/12/11	05:47:47	03:47:50	-47.5242	3.6736	6.31	NaN	12762123.00	384.47	13515225.00	0.14	28.22	1017.63	1017.56	-0.38	2.94	113.38	45.00	-55.21	9.82	9.63	9.85	0.36	4.69	21.62	14.45	374.87	6.34	0.865	0.0	0.00	6.388	33.904	34.088	118.30	11.65	-38.583	5.7795
EQU	0	13/12/11	05:49:18	03:49:20	-47.5279	3.6700	6.35	NaN	12768863.00	384.44	13496227.00	0.14	28.22	1017.68	1017.83	-0.33	2.94	115.14	45.00	-55.19	9.82	9.63	9.85	0.36	4.75	21.62	14.45	374.64	6.38	0.857	0.0	0.00	6.434	33.950	34.093	118.20	11.63	-38.583	5.8033
EQU	0	13/12/11	05:50:48	03:50:50	-47.5317	3.6665	6.38	NaN	12731043.00	385.08	13523893.00	0.14	28.22	1017.72	1017.74	-0.31	2.91	115.73	45.00	-55.18	9.82	9.63	9.85	0.36	4.81	21.62	14.55	375.07	6.41	0.857	0.0	0.00	6.470	33.982	34.092	118.10	11.61	-38.583	5.8159
EQU	0	13/12/11	05:52:18	03:52:20	-47.5355	3.6628	6.39	NaN	12755919.00	386.54	13489600.00	0.15	28.21	1017.85	1018.02	-0.40	2.94	114.49	45.00	-55.18	9.82	9.63	9.85	0.36	4.81	21.56	14.55	374.90	6.42	0.852	0.0	0.00	6.503	33.987	34.065	118.00	11.60	-38.583	5.8239
EQU	128	13/12/11	05:53:49	03:53:51	-47.5395	3.6590	6.41	NaN	12749513.00	390.55	13490638.00	0.15	28.21	1017.68	1017.64	-0.23	2.93	112.74	45.00	-55.19	9.82	9.63	9.85	0.36	4.87	21.62	14.55	374.87	6.43	0.853	0.0	0.00	6.510	34.006	34.079	117.90	11.58	-38.583	5.8239
EQU	0	13/12/11	05:55:17	03:55:19	-47.5434	3.6552	6.41	NaN	12766742.00	392.03	13485555.00	0.15	28.21	1017.73	1017.75	-0.37	2.92	113.06	45.00	-55.18	9.82	9.63	9.85	0.36	4.87	21.69	14.45	373.94	6.44	0.842	0.0	0.00	6.509	34.011	34.087	117.90	11.58	-38.583	5.8399
EQU	0	13/12/11	05:56:48	03:56:50	-47.5474	3.6513	6.42	NaN	12659708.00	393.15	13464057.00	0.15	28.21	1017.66	1018.00	-0.39	2.94	112.87	45.00	-55.18	9.82	9.63	9.85	0.36	5.00	21.69	14.55	373.60	6.45	0.844	0.0	0.00	6.517	34.014	34.081	117.80	11.58	-38.583	5.8539
EQU	0	13/12/11	05:58:20	03:58:22	-47.5515	3.6474	6.44	NaN	12802160.00	394.98	13532384.00	0.14	28.22	1017.74	1017.60	-0.28	2.93	119.30	43.00	-55.17	9.82	9.63	9.85	0.36	4.94	21.62	14.55	373.10	6.47	0.837	0.0	0.00	6.540	34.037	34.084	117.70	11.56	-38.583	5.8687
EQU	128	13/12/11	05:59:48	03:59:50	-47.5552	3.6438	6.45	NaN	12705016.00	395.87	13504607.00	0.15	28.22	1017.62	1017.68	-0.27	2.92	114.03	43.00	-55.18	9.82	9.63	9.85	0.36	3.69	21.62	14.45	373.22	6.48	0.841	0.0	0.00	6.552	34.043	34.078	117.70	11.56	-38.583	5.8762
EQU	0	13/12/11	06:01:18	04:01:20	-47.5591	3.6401	6.46	NaN	12775245.00	393.71	13503796.00	0.15	28.23	1017.67	1017.77	-0.26	2.93	113.64	43.00	-55.17	9.82	9.63	9.85	0.36	4.25	21.62	14.55	374.45	6.49	0.847	0.0	0.00	6.564	34.049	34.073	117.80	11.56	-38.583	5.8861
EQU	0	13/12/11	06:02:47	04:02:49	-47.5629	3.6364	6.47	NaN	12724330.00	392.81	13493408.00	0.15	28.22	1017.50	1017.59	-0.23	2.92	110.44	43.00	-55.18	9.82	9.63	9.85	0.36	4.69	21.62	14.45	375.10	6.50	0.849	0.0	0.00	6.576	34.063	34.077	117.90	11.57	-38.583	5.8951
EQU	0	13/12/11	06:04:17	04:04:19	-47.5668	3.6326	6.48	NaN	12761533.00	391.64	13502110.00	0.15	28.22	1017.47	1017.43	-0.26	2.93	116.78	43.00	-55.19	9.82	9.63	9.85	0.36	4.69	21.56	14.55	373.36	6.50	0.861	0.0	0.00	6.587	34.067	34.070	118.00	11.57	-38.583	5.8962
EQU	16384	13/12/11	06:05:47	04:05:49	-47.5708	3.6288	6.48	NaN	12747788.00	391.56	13496085.00	0.15	28.21	1017.58	1017.67	-0.34	2.92	109.30	43.00	-55.18	9.82	9.63	9.85	0.36	4.62	21.62	14.55	373.19	6.50	0.868	0.0	0.00	6.586	34.071	34.075	117.90	11.57	-38.583	0.0000
EQU	0	13/12/11	06:07:18	04:07:20	-47.5749	3.6249	6.49	NaN	12745746.00	392.34	13487716.00	0.15	28.21	1017.55	1017.75	-0.34	2.92	110.44	43.00	-55.18	9.82	9.63	9.85	0.36	4.69	21.69	14.55	372.85	6.51	0.881	0.0	0.00	6.596	34.093	34.091	117.80	11.55	-38.583	5.9117
EQU	0	13/12/11	06:08:48	04:08:50	-47.5788	3.6210	6.50	NaN	12770127.00	394.35	13542615.00	0.15	28.22	1017.47	1017.31	-0.32	2.94	107.24	43.00	-55.20	9.82	9.63	9.85	0.36	4.75	21.69	14.55	373.20	6.52	0.885	0.0	0.00	6.609	34.089	34.072	117.70	11.53	-38.583	5.9150
EQU	128	13/12/11	06:10:18	04:10:20	-47.5827	3.6173	6.50	NaN	12728575.00	394.41	13467812.00	0.15	28.23	1017.46	1017.41	-0.24	2.92	108.23	43.00	-55.19	9.82	9.63	9.85	0.36	4.69	21.69	14.55	373.40	6.52	0.896	0.0	0.00	6.629	34.084	34.047	117.50	11.52	-38.583	5.9214
EQU	0	13/12/11	06:11:48	04:11:50	-47.5867	3.6136	6.51	NaN	12703963.00	394.90	13480338.00	0.15	28.24	1017.52	1017.78	-0.36	2.93	106.93	43.00	-55.17	9.82	9.63	9.85	0.36	4.69	21.69	14.55	373.83	6.53	0.896	0.0	0.00	6.633	34.104	34.065	117.60	11.52	-38.583	5.9280
EQU	0	13/12/11	06:13:18	04:13:20	-47.5906	3.6098	6.51	NaN	12776912.00	394.91	13514387.00	0.15	28.25	1017.47	1017.55	-0.41	2.94	106.99	43.00	-55.17	9.82	9.63	9.85	0.36	4.69	21.69	14.55	373.52	6.54	0.913	0.0	0.00	6.632	34.095	34.056	117.60	11.53	-38.583	5.9309
EQU	0	13/12/11	06:14:48	04:14:50	-47.5945	3.6061	6.52	NaN	12721514.00	394.10	13499072.00	0.15	28.24	1017.45	1017.60	-0.23	2.92	110.12	43.00	-55.18	9.82	9.63	9.85	0.36	4.69	21.69	14.55	373.87	6.55	0.873	0.0	0.00	6.627	34.106	34.074	117.70	11.54	-38.583	5.9331
EQU	128	13/12/11	06:16:18	04:16:20	-47.5985	3.6023	6.52	NaN	12723145.00	392.37	13498118.00	0.15	28.25	1017.39	1017.42	-0.29	2.94	106.49	43.00	-55.19	9.82	9.63	9.85	0.36	4.69	21.69	14.45	374.29	6.54	0.873	0.0	0.00	0.000	0.000	0.000	0.00	0.00	0.000	5.9300
EQU	0	13/12/11	06:17:48	04:17:50	-47.6025	3.5985	6.52	NaN	12720569.00	392.09	13487289.00	0.16	28.25	1017.39	1017.60	-0.28	2.94	106.43	43.00	-55.18	9.82	9.63	9.85	0.36	4.69	21.69	14.55	374.18	6.54	0.887	0.0	0.00	6.625	34.117	34.087	117.90	11.56	-38.583	5.9396
EQU	0	13/12/11	06:19:18	04:19:20	-47.6064	3.5947	6.53	NaN	12774449.00	392.76	13514589.00	0.16	28.26	1017.50	1017.49	-0.43	2.93	106.93	43.00	-55.17	9.82	9.63	9.85	0.36	4.75	21.75	14.55	374.99	6.55	0.882	0.0	0.00	6.631	34.108	34.071	118.00	11.56	-38.583	5.9426
EQU	0	13/12/11	06:20:48	04:20:50	-47.6104	3.5908	6.53	NaN	12754106.00	394.64	13510119.00	0.15	28.26	1017.32	1017.34	-0.36	2.94	107.42	43.00	-55.19	9.82	9.63	9.85	0.36	4.75	21.69	14.55	373.63	6.55	0.895	0.0	0.00	6.641	34.113	34.067	118.00	11.56	-38.583	5.9482
EQU	128	13/12/11	06:22:18	04:22:20	-47.6144	3.5870	6.54	NaN	12735337.00	395.36	13481228.00	0.16	28.27	1017.32	1017.34	-0.28	2.93	108.86	43.00	-55.17	9.82	9.63	9.85	0.36	4.87	21.69	14.55	372.77	6.56	0.886	0.0	0.00	6.639	34.122	34.080	118.00	11.56	-38.583	5.9604
EQU	0	13/12/11	06:23:48	04:23:50	-47.6184	3.5832	6.55	NaN	12759087.00	395.09	13519238.00	0.16	28.27	1017.36	1017.40	-0.35	2.93	105.94	43.00	-55.17	9.82	9.63	9.85	0.36	4.87	21.69	14.55	372.05	6.58	0.879	0.0	0.00	6.644	34.131	34.084	117.90	11.54	-38.583	5.9592
EQU	0	13/12/11	06:25:18	04:25:20	-47.6224	3.5792	6.55	NaN	12775278.00	394.38	13525363.00	0.16	28.28	1017.31	1017.28	-0.31	2.93	105.81	43.00	-55.14	9.82	9.63	9.85	0.36	3.81	21.69	14.55	371.39	6.58	0.863	0.0	0.00	6.652	34.128	34.073	117.80	11.53	-38.583	5.9651
EQU	128	13/12/11	06:26:48	04:26:50	-47.6264	3.5754	6.56	NaN	12805865.00	393.57	13549730.00	0.16	28.28	1017.38	1017.57	-0.34	2.93	106.18	43.00	-55.15	9.82	9.63	9.85	0.36	4.12	21.69	14.55	371.68	6.58	0.857	0.0	0.00	6.669	34.134	34.062	117.60	11.52	-38.583	5.9738
EQU	0	13/12/11	06:28:18	04:28:20	-47.6303	3.5717	6.56	NaN	12686094.00	393.27	13478218.00	0.16	28.28	1017.28	1017.58	-0.37	2.94	110.69	43.00	-55.16	9.82	9.63	9.85	0.36	4.62	21.69	14.55	371.47	6.58	0.855	0.0	0.00	6.668	34.152	34.083	117.60	11.51	-38.583	5.9756
EQU	0	13/12/11	06:29:47	04:29:50	-47.6342	3.5679	6.57	NaN	12796051.00	392.77	13518377.00	0.16	28.28	1017.40	1017.22	-0.34	2.93	106.37	43.00	-55.18	9.82	9.63	9.85	0.36	4.69	21.69	14.55	371.47	6.60	0.860	0.0	0.00	6.678	34.154	34.076	117.50	11.50	-38.583	5.9000
EQU	16384	13/12/11	06:31:17	04:31:20	-47.6381	3.5641	6.57	NaN	12755298.00	391.99	13494321.00	0.16	28.28	1017.36	1017.37	-0.31	2.95	112.35	43.00	-55.20	9.82	9.63	9.85	0.36	4.56	21.69	14.55	0.00	0.00	0.853	0.0	0.00	6.692	34.156	34.064	117.50	11.50	-38.583	5.9825
EQU	0	13/12/11	06:32:57	04:32:59	-47.6424	3.5600	6.58	NaN	12769971.00	389.48	13545075.00	0.16	28.28	1017.30	1017.17	-0.26	2.94	111.84	43.00	-55.22	9.82	9.63	9.85	0.36	3.62	21.62	14.55	372.04	6.60	0.860	0.0	0.00	6.690	34.157	34.068	117.50	11.50	-38.583	5.9891
EQU	0	13/12/11	06:34:28	04:34:30	-47.6465	3.5564	6.58	NaN	12721330.00	390.42	13476096.00	0.16	28.29	1017.28	1017.53	-0.27	2.94	112.03	43.00	-55.22	9.82	9.63	9.85	0.36	4.69	21.69	14.55	371.33	6.61	0.865	0.0	0.00	6.696	34.164	34.069	117.50	11.50	-38.583	5.9892
EQU	0	13/12/11	06:35:58	04:36:00	-47.6505	3.5528	6.58	NaN	12714330.00	390.29	13480882.00	0.16	28.29	1017.23	1017.41	-0.28	2.92	106.31	43.00	-55.21	9.82	9.63	9.85	0.36	4.75	21.69	14.55	371.47	6.61	0.863	0.0	0.00	6.692	34.165	34.074	117.50	11.49	-38.583	915.0000
EQU	128	13/12/11	06:37:28	04:37:30	-47.6545	3.5492	6.59	NaN	12724464.00	390.06	13494435.00	0.15	28.29	1017.28	1017.36	-0.37	2.92	105.26	43.00	-55.21	9.82	9.63	9.85	0.36	4.75	21.69	14.55	371.57	6.61	0.860	0.0	0.00	0.000	0.000	0.000	0.00	0.00	0.000	5.9998
EQU	0	13/12/11	06:38:58	04:39:00	-47.6585	3.5455	6.59	NaN	12780704.00	389.08	13528901.00	0.16	28.29	1017.25	1017.11	-0.40	2.94	108.36	43.00	-55.20	9.82	9.63	9.85	0.36	4.81	21.69	14.55	371.20	6.62	0.852	0.0	0.00	6.718	34.176	34.061	117.30	11.47	-38.583	6.0063
EQU	0	13/12/11	06:40:27	04:40:29	-47.6625	3.5419	6.60	NaN	12779277.00	388.76	13510421.00	0.15	28.30	1017.38	1017.35	-0.34	2.93	111.27	43.00	-55.19	9.82	9.63	9.85	0.36	4.81	21.69	14.55	370.97	6.62	0.826	0.0	0.00	6.719	34.189	34.074	117.30	11.47	-38.583	6.0043
EQU	0	13/12/11	06:41:58	04:42:00	-47.6666	3.5381	6.60	NaN	12800183.00	388.55	13507494.00	0.15	28.29	1017.34	1017.43	-0.29	2.94	111.46	43.00	-55.20	9.82	9.63	9.85	0.36	4.87	21.69	14.55	369.98	6.62	0.850	0.0	0.00	6.729	34.178	34.052	117.30	11.47	-38.583	3.0000
EQU	0	13/12/11	06:43:27	04:43:29	-47.6706	3.5345	6.60	NaN	12745220.00	388.49	13496269.00	0.15	28.29	1017.20	1017.25	-0.24	2.94	111.97	43.00	-55.20	9.82	9.63	9.85	0.36	4.87	21.69	14.55	370.53	6.63	0.838	0.0	0.00	6.743	34.185	34.047	117.10	11.45	-38.583	6.0094
EQU	0	13/12/11	06:44:58	04:45:00	-47.6747	3.5307	6.61	NaN	12753624.00	387.85	13502898.00	0.15	28.29	1017.25	1017.36	-0.26	2.95	111.97	43.00	-55.20	9.82	9.63	9.85	0.36	3.81	21.62	14.55	371.06	6.63	0.830	0.0	0.00	6.733	34.192	34.063	117.20	11.45	-38.583	6.0133
EQU	0	13/12/11	06:46:28	04:46:30	-47.6788	3.5270	6.60	NaN	12812183.00	387.14	13500051.00	0.15	28.28	1017.21	1017.20	-0.34	2.94	111.07	43.00	-55.18	9.82	9.63	9.85	0.36	4.06	21.62	14.45	369.91	6.63	0.847	0.0	0.00	6.753	34.187	34.038	117.00	11.44	-38.583	6.0137
EQU	128	13/12/11	06:47:58	04:48:00	-47.6828	3.5233	6.61	NaN	12798893.00	386.73	13522948.00	0.15	28.29	1017.31	1017.26	-0.28	2.93	114.49	43.00	-55.21	9.82	9.63	9.85	0.36	4.62	21.69	14.55	370.16	6.64	0.859	0.0	0.00	0.000	0.000	0.000	0.00	0.00	0.000	6.0146
EQU	0	13/12/11	06:49:27	04:49:29	-47.6868	3.5197	6.61	NaN	12754618.00	386.39	13506908.00	0.15	28.28	1017.19	1017.20	-0.36	2.94	112.74	43.00	-55.21	9.82	9.63	9.85	0.36	4.62	21.69	14.45	370.74	6.63	0.832	0.0	0.00	6.737	34.185	34.052	117.10	11.45	-38.583	6.0100
EQU	0	13/12/11	06:50:57	04:51:00	-47.6909	3.5160	6.61	NaN	12746755.00	386.03	13497562.00	0.16	28.29	1017.25	1017.27	-0.34	2.94	111.78	43.00	-55.20	9.82	9.63	9.85	0.36	3.56	21.69	14.45	370.46	6.63	0.834	0.0	0.00	6.725	34.190	34.069	117.20	11.45	-38.583	6.0118
FILTER	0	13/12/11	06:51:16	04:51:18	-47.6917	3.5153
STD1	0	13/12/11	06:56:01	04:56:04	-47.7046	3.5035	6.63	0.00	13563452.00	0.01	13552741.00	-0.31	28.28	1017.35	1017.44	-0.16	2.98	208.12	43.00	-55.12	9.82	9.63	9.85	0.36	4.94	21.62	14.45	369.67	6.64	0.824	0.0	0.00	6.828	34.209	33.988	114.80	11.20	-38.583	6.0316
STD2	0	13/12/11	07:00:35	05:00:37	-47.7168	3.4923	6.62	357.83	12851813.00	357.80	13562343.00	-0.29	28.29	1017.39	1017.38	-0.15	2.98	64.61	43.00	-55.14	9.82	9.63	9.85	0.36	5.00	21.62	14.45	370.87	6.65	0.844	0.0	0.00	6.786	34.213	34.033	114.10	11.14	-38.583	6.0233
STD3	0	13/12/11	07:05:05	05:05:07	-47.7289	3.4812	6.61	377.50	12794685.00	377.57	13543913.00	-0.29	28.27	1017.38	1017.42	-0.23	2.98	69.63	43.00	-55.15	9.82	9.63	9.85	0.36	4.75	21.56	14.45	369.39	6.64	0.776	0.0	0.00	6.772	34.208	34.042	113.80	11.12	-38.583	6.0218
STD4	0	13/12/11	07:09:35	05:09:37	-47.7409	3.4701	6.62	427.83	12724736.00	428.23	13551796.00	-0.29	28.25	1017.35	1017.44	-0.18	2.99	58.88	43.00	-55.16	9.82	9.63	9.85	0.36	4.75	21.50	14.45	369.26	6.64	0.699	0.0	0.00	6.769	34.218	34.056	113.40	11.08	-38.583	6.0283
STD1z	0	13/12/11	07:14:09	05:14:11	-47.7533	3.4587	6.62	0.00	13538167.00	0.03	13532585.00	-0.32	28.21	1017.34	1017.43	-0.16	3.00	206.61	43.00	-55.20	9.82	9.63	9.85	0.36	4.69	21.44	14.45	369.48	6.65	0.586	0.0	0.00	6.784	34.220	34.043	113.10	11.05	-38.583	6.0306
STD4s	128	13/12/11	07:18:39	05:18:41	-47.7656	3.4478	6.63	0.00	12656544.00	427.93	13534600.00	-0.31	28.18	1017.28	1017.30	-0.19	3.00	58.23	43.00	-55.14	9.82	9.63	9.85	0.36	4.69	21.37	14.35	368.96	6.65	0.660	0.0	0.00	0.000	0.000	0.000	0.00	0.00	0.000	6.0365
STD1-DRAIN	0	13/12/11	07:23:04	05:23:06	-47.7779	3.4374	6.63	0.00	13534527.00	-0.04	13533938.00	-0.32	28.14	1017.22	1017.36	-0.16	2.99	207.01	43.00	-55.12	9.82	9.63	9.85	0.36	4.69	21.31	14.35	368.62	6.64	0.669	0.0	0.00	6.797	34.231	34.042	113.00	11.04	-38.583	6.0396
STD2	128	13/12/11	07:27:56	05:27:58	-47.7914	3.4259	6.63	357.83	12882227.00	357.62	13573268.00	-0.31	28.10	1017.12	1017.41	-0.22	3.00	58.97	43.00	-55.15	9.82	9.63	9.85	0.36	4.81	21.31	14.35	367.80	6.66	0.633	0.0	0.00	0.000	0.000	0.000	0.00	0.00	0.000	6.0434
STD3	0	13/12/11	07:32:25	05:32:27	-47.8039	3.4154	6.64	377.50	12785566.00	377.48	13526515.00	-0.31	28.07	1017.08	1017.15	-0.25	3.00	68.45	43.00	-55.15	9.82	9.63	9.85	0.36	4.81	21.25	14.45	368.77	6.67	0.635	0.0	0.00	6.782	34.239	34.067	113.00	11.04	-38.583	6.0374
