Type	error	Date	PC Time	 gps time	 latitude	 longitude	 equ temp	std val	 CO2 mv	 CO2 um/m	 H2O mv	 H2O mm/m	 licor temp	 licor press	 atm press	 equ press	 H2O flow	 licor flow	 equ pump	 vent flow	 atm cond	 equ cond	 drip 1	 drip 2	 cond temp	 dry box temp	 deck box temp	O2 um/l	O2 temp	Ch conc	Ch temp	Press	Temp	Cond	Sal	O2%	O2ppm	Temp2	TempIntake
EQU	0	16/12/11	01:56:47	01:56:48	-59.0853	0.0048	-1.00	NaN	12782761.00	397.22	13499264.00	0.17	23.96	965.33	964.68	-0.39	3.17	79.42	43.00	-55.47	9.82	9.64	9.85	0.37	4.81	17.25	6.72	414.46	-0.94	0.610	0.0	0.00	0.419	26.681	31.450	110.10	12.82	-38.583	-1.7387
EQU	0	16/12/11	01:58:17	01:58:18	-59.0878	0.0038	-1.00	NaN	12780165.00	396.53	13505119.00	0.16	23.95	965.26	964.58	-0.31	3.16	81.53	43.00	-55.48	9.82	9.64	9.85	0.37	4.44	17.25	6.72	416.37	-0.94	0.593	0.0	0.00	0.699	26.761	31.270	109.30	12.64	-38.583	-1.7519
EQU	128	16/12/11	01:59:47	01:59:49	-59.0904	0.0033	-1.01	NaN	12775666.00	396.57	13496757.00	0.16	23.94	965.23	964.65	-0.34	3.17	79.73	43.00	-55.50	9.82	9.64	9.85	0.37	4.50	17.25	6.72	418.53	-0.95	0.652	0.0	0.00	0.000	0.000	0.000	0.00	0.00	0.000	-1.7545
EQU	0	16/12/11	02:01:17	02:01:19	-59.0929	0.0026	-1.02	NaN	12774801.00	396.04	13505367.00	0.16	23.93	965.27	964.85	-0.39	3.18	81.27	43.00	-55.51	9.82	9.64	9.85	0.37	4.87	17.25	6.62	414.86	-0.96	0.586	0.0	0.00	0.636	26.719	31.279	109.50	12.69	-38.583	-1.7586
EQU	0	16/12/11	02:02:47	02:02:49	-59.0955	0.0021	-1.02	NaN	12775800.00	396.09	13500327.00	0.17	23.92	965.32	964.86	-0.30	3.17	80.35	43.00	-55.51	9.82	9.64	9.85	0.37	4.44	17.19	6.62	410.94	-0.96	0.638	0.0	0.00	0.589	26.654	31.244	109.40	12.70	-38.583	-1.7697
EQU	0	16/12/11	02:04:17	02:04:18	-59.0980	0.0016	-1.03	NaN	12770704.00	396.29	13513695.00	0.17	23.91	965.33	964.93	-0.64	3.19	79.78	43.00	-55.50	9.82	9.64	9.85	0.37	4.44	17.25	6.62	410.50	-0.97	0.583	0.0	0.00	0.303	26.734	31.638	110.30	12.86	-38.583	-1.7681
EQU-DRAIN	0	16/12/11	02:05:47	02:05:48	-59.1005	0.0007	-1.02	NaN	12780866.00	396.27	13506519.00	0.17	23.90	965.07	964.73	-0.40	3.18	80.55	43.00	-55.51	9.82	9.64	9.85	0.37	5.00	17.25	6.72	408.05	-0.97	0.604	0.0	0.00	0.266	26.768	31.721	110.20	12.86	-38.583	-1.7575
EQU	0	16/12/11	02:07:38	02:07:40	-59.1036	-0.0007	-1.02	NaN	12785065.00	393.67	13498918.00	0.17	23.89	965.25	964.79	-0.39	3.16	80.96	43.00	-55.53	9.82	9.64	9.85	0.37	4.75	17.19	6.72	406.57	-0.96	0.578	0.0	0.00	0.255	26.680	31.619	110.30	12.88	-38.583	-1.7615
EQU	0	16/12/11	02:09:07	02:09:08	-59.1061	-0.0018	-1.03	NaN	12779573.00	396.48	13498860.00	0.17	23.87	965.27	964.99	-0.28	3.19	79.68	43.00	-55.52	9.82	9.64	9.85	0.37	4.44	17.19	6.62	407.69	-0.97	0.559	0.0	0.00	0.400	26.635	31.411	109.90	12.80	-38.583	-1.7709
EQU	0	16/12/11	02:10:37	02:10:39	-59.1087	-0.0029	-1.02	NaN	12777518.00	397.06	13508121.00	0.17	23.86	965.30	964.72	-0.30	3.20	78.00	43.00	-55.52	9.82	9.64	9.85	0.37	4.50	17.19	6.72	411.62	-0.97	0.592	0.0	0.00	0.304	26.666	31.550	110.30	12.87	-38.583	-1.7561
EQU	0	16/12/11	02:12:07	02:12:09	-59.1113	-0.0041	-1.02	NaN	12758571.00	397.06	13520334.00	0.17	23.86	965.23	964.75	-0.33	3.22	79.42	43.00	-55.50	9.82	9.64	9.85	0.38	4.81	17.25	6.72	409.93	-0.96	0.549	0.0	0.00	0.533	26.472	31.065	109.50	12.74	-38.583	-1.7547
EQU	128	16/12/11	02:13:38	02:13:39	-59.1139	-0.0053	-1.01	NaN	12788921.00	397.61	13495729.00	0.17	23.86	965.17	964.67	-0.27	3.19	81.02	43.00	-55.50	9.82	9.64	9.85	0.37	3.31	17.25	6.72	406.44	-0.95	0.539	0.0	0.00	0.492	26.482	31.119	109.90	12.79	-38.583	-1.7533
EQU	0	16/12/11	02:15:07	02:15:08	-59.1166	-0.0066	-1.02	NaN	12771470.00	398.41	13523402.00	0.17	23.85	965.20	964.57	-0.31	3.21	81.59	43.00	-55.52	9.82	9.64	9.85	0.38	2.87	17.25	6.72	407.07	-0.97	0.595	0.0	0.00	0.571	26.601	31.194	109.80	12.76	-38.583	-1.7541
EQU	0	16/12/11	02:16:37	02:16:39	-59.1195	-0.0081	-1.02	NaN	12783059.00	400.24	13497255.00	0.17	23.87	965.17	964.48	-0.39	3.20	78.91	43.00	-55.53	9.82	9.64	9.85	0.37	4.06	17.50	6.62	405.75	-0.95	0.556	0.0	0.00	0.519	26.600	31.245	110.10	12.80	-38.583	-1.7516
EQU	0	16/12/11	02:18:07	02:18:08	-59.1224	-0.0096	-1.01	NaN	12777112.00	402.48	13503211.00	0.17	23.88	965.21	964.53	-0.34	3.19	80.50	43.00	-55.52	9.82	9.64	9.85	0.38	4.44	17.50	6.72	404.23	-0.95	0.511	0.0	0.00	0.525	26.543	31.165	110.20	12.82	-38.583	-1.7462
EQU	0	16/12/11	02:19:37	02:19:38	-59.1253	-0.0110	-1.01	NaN	12767774.00	404.06	13502582.00	0.17	23.88	965.20	964.63	-0.35	3.18	79.42	43.00	-55.51	9.82	9.64	9.85	0.37	4.81	17.50	6.72	403.16	-0.94	0.512	0.0	0.00	0.487	26.535	31.192	110.50	12.86	-38.583	-1.7481
EQU	0	16/12/11	02:21:07	02:21:08	-59.1281	-0.0125	-1.02	NaN	12763941.00	405.48	13503672.00	0.17	23.89	965.23	964.67	-0.31	3.18	79.99	43.00	-55.50	9.82	9.64	9.85	0.37	4.44	17.62	6.72	404.48	-0.93	0.521	0.0	0.00	0.512	26.545	31.180	110.50	12.85	-38.583	-1.7523
EQU	0	16/12/11	02:22:37	02:22:39	-59.1311	-0.0135	-1.01	NaN	12762358.00	406.58	13504268.00	0.17	23.89	965.23	964.73	-0.37	3.16	81.07	43.00	-55.50	9.82	9.64	9.85	0.37	4.44	17.62	6.62	403.34	-0.95	0.491	0.0	0.00	0.556	26.362	30.900	110.50	12.86	-38.583	-1.7558
EQU	128	16/12/11	02:24:07	02:24:09	-59.1341	-0.0141	-1.01	NaN	12759864.00	406.85	13505884.00	0.17	23.89	965.24	964.78	-0.38	3.20	80.71	43.00	-55.49	9.82	9.64	9.85	0.37	5.00	17.56	6.72	406.61	-0.96	0.501	0.0	0.00	0.513	26.326	30.898	110.70	12.90	-38.583	-1.7509
EQU	0	16/12/11	02:25:37	02:25:39	-59.1371	-0.0145	-1.01	NaN	12759975.00	406.98	13507512.00	0.17	23.89	965.27	964.75	-0.39	3.19	81.38	43.00	-55.51	9.82	9.64	9.85	0.37	4.56	17.37	6.72	403.47	-0.95	0.491	0.0	0.00	0.569	26.251	30.745	110.50	12.87	-38.583	-1.7844
EQU	0	16/12/11	02:27:07	02:27:08	-59.1401	-0.0138	-1.02	NaN	12754336.00	407.09	13513760.00	0.17	23.89	965.31	964.91	-0.28	3.20	79.58	43.00	-55.51	9.82	9.64	9.85	0.39	4.37	17.31	6.72	403.25	-0.97	0.555	0.0	0.00	0.505	26.395	30.995	110.70	12.89	-38.583	-1.7642
EQU	0	16/12/11	02:28:37	02:28:38	-59.1431	-0.0121	-1.03	NaN	12768716.00	405.59	13500157.00	0.17	23.88	965.23	964.81	-0.33	3.20	78.05	43.00	-55.50	9.82	9.64	9.85	0.37	4.75	17.25	6.72	404.08	-0.97	0.493	0.0	0.00	0.469	26.208	30.789	110.80	12.94	-38.583	-1.7550
EQU	128	16/12/11	02:30:07	02:30:08	-59.1460	-0.0105	-1.02	NaN	12758229.00	405.15	13520056.00	0.17	23.87	965.23	964.63	-0.25	3.20	81.12	43.00	-55.49	9.82	9.64	9.85	0.38	4.62	17.25	6.72	402.47	-0.97	0.481	0.0	0.00	0.525	26.405	30.987	110.60	12.88	-38.583	-1.7742
EQU	0	16/12/11	02:31:37	02:31:39	-59.1486	-0.0091	-1.03	NaN	12758462.00	404.97	13515096.00	0.17	23.86	965.23	964.85	-0.40	3.18	80.65	43.00	-55.49	9.82	9.64	9.85	0.37	4.37	17.25	6.72	401.42	-0.97	0.536	0.0	0.00	0.499	26.359	30.953	110.70	12.91	-38.583	-1.7775
EQU	0	16/12/11	02:33:07	02:33:08	-59.1511	-0.0075	-1.04	NaN	12767572.00	404.79	13499849.00	0.17	23.85	965.27	964.64	-0.29	3.19	81.12	43.00	-55.50	9.82	9.64	9.85	0.37	4.56	17.19	6.72	405.66	-0.99	0.501	0.0	0.00	0.449	26.236	30.845	111.00	12.96	-38.583	-1.7710
EQU	0	16/12/11	02:34:37	02:34:38	-59.1535	-0.0055	-1.04	NaN	12772928.00	403.93	13496446.00	0.17	23.84	965.23	964.73	-0.32	3.21	80.14	43.00	-55.52	9.82	9.64	9.85	0.37	3.00	17.25	6.72	403.73	-0.98	0.484	0.0	0.00	0.519	26.178	30.700	110.50	12.90	-38.583	-1.7721
EQU-DRAIN	0	16/12/11	02:36:07	02:36:08	-59.1560	-0.0036	-1.03	NaN	12763662.00	403.65	13504598.00	0.17	23.84	965.32	964.85	-0.47	3.20	81.02	43.00	-55.50	9.82	9.64	9.85	0.37	3.25	17.19	6.72	402.11	-0.97	0.502	0.0	0.00	0.583	26.144	30.592	110.30	12.86	-38.583	-1.7611
EQU	0	16/12/11	02:37:59	02:38:00	-59.1592	-0.0020	-1.02	NaN	12776266.00	400.88	13503393.00	0.17	23.83	965.13	964.61	-0.31	3.20	80.45	43.00	-55.49	9.82	9.64	9.85	0.37	5.00	17.19	6.72	401.77	-0.97	0.490	0.0	0.00	0.564	26.303	30.816	110.20	12.84	-38.583	-1.7303
EQU	0	16/12/11	02:39:27	02:39:28	-59.1617	-0.0028	-1.00	NaN	12765126.00	403.28	13509192.00	0.17	23.83	965.06	964.53	-0.31	3.20	81.02	43.00	-55.49	9.82	9.64	9.85	0.38	4.44	17.12	6.72	400.24	-0.95	0.491	0.0	0.00	0.592	27.902	32.855	109.90	12.61	-38.583	0.7447
EQU	0	16/12/11	02:40:57	02:40:58	-59.1644	-0.0037	-1.01	NaN	12763762.00	403.69	13507245.00	0.16	23.81	965.18	964.75	-0.34	3.20	77.54	43.00	-55.53	9.82	9.64	9.85	0.37	4.37	17.12	6.72	399.52	-0.94	0.485	0.0	0.00	0.507	27.581	32.528	110.20	12.70	-38.583	-1.7392
EQU	0	16/12/11	02:42:27	02:42:28	-59.1672	-0.0046	-1.00	NaN	12767929.00	403.95	13500420.00	0.16	23.81	965.15	964.73	-0.31	3.22	80.29	43.00	-55.54	9.82	9.64	9.85	0.37	5.00	17.12	6.72	399.25	-0.95	0.481	0.0	0.00	0.480	27.497	32.448	110.20	12.72	-38.583	-1.7242
EQU	128	16/12/11	02:43:57	02:43:58	-59.1697	-0.0062	-1.00	NaN	12779685.00	404.23	13494821.00	0.17	23.80	965.02	964.48	-0.37	3.21	80.81	43.00	-55.51	9.82	9.64	9.85	0.37	4.56	17.19	6.72	398.71	-0.94	0.487	0.0	0.00	0.000	0.000	0.000	0.00	0.00	0.000	-1.7413
EQU	0	16/12/11	02:45:27	02:45:28	-59.1713	-0.0092	-1.00	NaN	12766226.00	404.49	13503506.00	0.17	23.79	965.11	964.44	-0.32	3.20	79.47	43.00	-55.51	9.82	9.64	9.85	0.37	4.37	17.12	6.72	398.70	-0.94	0.506	0.0	0.00	0.456	27.498	32.475	110.30	12.74	-38.583	-1.7489
EQU	0	16/12/11	02:46:57	02:46:58	-59.1732	-0.0120	-1.01	NaN	12770920.00	404.45	13497976.00	0.17	23.77	965.02	964.63	-0.37	3.20	79.68	43.00	-55.52	9.82	9.64	9.85	0.37	4.94	17.12	6.72	398.67	-0.96	0.483	0.0	0.00	0.446	27.642	32.672	110.40	12.73	-38.583	-1.7370
EQU	0	16/12/11	02:48:27	02:48:28	-59.1758	-0.0128	-1.01	NaN	12766205.00	404.05	13499863.00	0.17	23.76	965.14	964.79	-0.36	3.21	80.09	43.00	-55.51	9.82	9.64	9.85	0.38	3.12	17.12	6.72	398.24	-0.94	0.477	0.0	0.00	0.565	27.431	32.274	109.90	12.67	-38.583	-1.7244
EQU	0	16/12/11	02:49:57	02:49:58	-59.1785	-0.0127	-1.00	NaN	12769746.00	404.18	13502508.00	0.17	23.75	965.10	964.62	-0.28	3.22	80.76	43.00	-55.49	9.82	9.64	9.85	0.38	3.06	17.12	6.72	398.85	-0.95	0.477	0.0	0.00	0.479	27.558	32.529	110.10	12.70	-38.583	-1.7170
EQU	0	16/12/11	02:51:27	02:51:28	-59.1811	-0.0137	-1.00	NaN	12761823.00	404.29	13512029.00	0.17	23.75	965.06	964.47	-0.34	3.21	80.96	43.00	-55.49	9.82	9.64	9.85	0.37	4.44	17.12	6.72	400.17	-0.95	0.491	0.0	0.00	0.480	27.765	32.796	110.00	12.67	-38.583	-1.7177
EQU	0	16/12/11	02:52:57	02:52:58	-59.1835	-0.0158	-0.99	NaN	12771342.00	404.17	13502117.00	0.17	23.74	965.01	964.42	-0.33	3.21	80.71	43.00	-55.49	9.82	9.64	9.85	0.37	4.31	17.06	6.72	399.29	-0.94	0.495	0.0	0.00	0.477	27.539	32.505	110.00	12.69	-38.583	-1.7280
EQU	0	16/12/11	02:54:27	02:54:28	-59.1862	-0.0178	-1.00	NaN	12762902.00	403.88	13507081.00	0.17	23.72	965.08	964.54	-0.29	3.21	82.32	43.00	-55.50	9.82	9.64	9.85	0.37	4.94	17.06	6.72	398.47	-0.94	0.480	0.0	0.00	0.505	27.601	32.557	109.80	12.66	-38.583	-1.7295
EQU	0	16/12/11	02:55:57	02:55:58	-59.1888	-0.0198	-1.00	NaN	12763142.00	403.71	13503131.00	0.16	23.72	965.06	964.65	-0.28	3.19	80.91	43.00	-55.51	9.82	9.64	9.85	0.37	3.06	17.06	6.72	398.32	-0.94	0.486	0.0	0.00	0.482	27.473	32.414	109.90	12.68	-38.583	-1.7315
EQU	0	16/12/11	02:57:27	02:57:28	-59.1912	-0.0217	-1.00	NaN	12766375.00	404.08	13504937.00	0.16	23.71	965.04	964.64	-0.30	3.18	81.53	43.00	-55.51	9.82	9.64	9.85	0.40	3.00	17.12	6.72	398.17	-0.95	0.473	0.0	0.00	0.474	27.417	32.350	109.90	12.69	-38.583	-1.7629
EQU	0	16/12/11	02:58:57	02:58:58	-59.1934	-0.0233	-1.01	NaN	12767214.00	404.36	13506791.00	0.16	23.70	965.10	964.51	-0.27	3.17	80.96	43.00	-55.50	9.82	9.64	9.85	0.37	4.37	17.06	6.72	400.34	-0.96	0.530	0.0	0.00	0.473	27.580	32.563	109.90	12.68	-38.583	-1.7568
EQU	128	16/12/11	03:00:27	03:00:28	-59.1958	-0.0249	-1.02	NaN	12763900.00	403.65	13511515.00	0.16	23.69	964.98	964.50	-0.40	3.17	80.50	43.00	-55.49	9.82	9.64	9.85	0.38	4.31	17.00	6.72	408.32	-0.96	0.498	0.0	0.00	0.000	0.000	0.000	0.00	0.00	0.000	-1.7697
EQU	0	16/12/11	03:01:57	03:01:58	-59.1979	-0.0264	-1.02	NaN	12762803.00	403.63	13506451.00	0.16	23.67	964.99	964.45	-0.22	3.17	81.22	43.00	-55.50	9.82	9.64	9.85	0.38	5.00	17.06	6.72	403.78	-0.98	0.526	0.0	0.00	0.581	27.506	32.353	109.50	12.61	-38.583	-1.7572
EQU	0	16/12/11	03:03:27	03:03:28	-59.2000	-0.0280	-1.03	NaN	12773285.00	404.01	13493150.00	0.16	23.66	965.02	964.45	-0.22	3.17	81.12	43.00	-55.51	9.82	9.64	9.85	0.38	4.50	17.00	6.82	404.96	-0.97	0.488	0.0	0.00	0.502	27.439	32.349	109.70	12.66	-38.583	-1.7680
EQU	0	16/12/11	03:04:57	03:04:58	-59.2022	-0.0294	-1.03	NaN	12759578.00	403.79	13517107.00	0.16	23.64	964.98	964.45	-0.28	3.18	80.55	43.00	-55.51	9.82	9.64	9.85	0.38	4.37	17.00	6.72	401.00	-0.98	0.514	0.0	0.00	0.497	27.625	32.597	109.70	12.64	-38.583	-1.7766
EQU-DRAIN	128	16/12/11	03:06:27	03:06:28	-59.2045	-0.0305	-1.03	NaN	12760476.00	403.62	13518656.00	0.16	23.63	964.96	964.42	-0.25	3.19	80.86	43.00	-55.52	9.82	9.64	9.85	0.38	4.94	17.00	6.82	402.14	-0.97	0.501	0.0	0.00	0.000	0.000	0.000	0.00	0.00	0.000	-1.7659
EQU	0	16/12/11	03:08:18	03:08:20	-59.2070	-0.0333	-1.03	NaN	12772835.00	401.57	13497830.00	0.17	23.63	964.83	964.24	-0.32	3.19	81.59	43.00	-55.53	9.82	9.64	9.85	0.38	2.94	17.00	6.82	403.91	-0.97	0.465	0.0	0.00	0.709	28.100	32.987	108.90	12.45	-38.583	-1.7568
EQU	0	16/12/11	03:09:47	03:09:48	-59.2089	-0.0360	-1.02	NaN	12776037.00	403.83	13497232.00	0.16	23.62	964.79	964.27	-0.35	3.19	80.09	43.00	-55.51	9.82	9.64	9.85	0.38	3.25	17.06	6.82	400.20	-0.98	0.462	0.0	0.00	0.649	28.119	33.076	109.10	12.49	-38.583	-1.7544
EQU	0	16/12/11	03:11:17	03:11:18	-59.2111	-0.0383	-1.02	NaN	12774887.00	404.20	13495952.00	0.16	23.61	964.83	964.34	-0.31	3.19	80.55	43.00	-55.49	9.82	9.64	9.85	0.38	4.69	17.00	6.82	398.48	-0.97	0.460	0.0	0.00	0.668	28.125	33.064	109.10	12.47	-38.583	-1.7524
EQU	0	16/12/11	03:12:47	03:12:49	-59.2133	-0.0403	-1.02	NaN	12771683.00	404.46	13502674.00	0.16	23.60	964.87	964.34	-0.25	3.21	81.12	43.00	-55.49	9.82	9.64	9.85	0.38	4.31	17.00	6.82	397.73	-0.97	0.444	0.0	0.00	0.710	28.104	32.992	108.90	12.45	-38.583	-1.7584
EQU	16384	16/12/11	03:14:17	03:14:19	-59.2156	-0.0418	-1.03	NaN	12763294.00	404.73	13504697.00	0.16	23.59	964.96	964.40	-0.40	3.21	78.86	43.00	-55.51	9.82	9.64	9.85	0.37	4.56	16.94	6.82	397.11	-0.96	0.461	0.0	0.00	0.698	28.106	33.007	108.90	12.46	-38.583	-1.7594
EQU	0	16/12/11	03:15:47	03:15:48	-59.2180	-0.0418	-1.02	NaN	12762061.00	404.69	13510918.00	0.16	23.57	964.89	964.30	-0.36	3.19	79.63	43.00	-55.52	9.82	9.64	9.85	0.38	4.69	16.94	6.82	397.00	-0.97	0.470	0.0	0.00	0.655	28.110	33.059	109.10	12.49	-38.583	-1.7526
EQU	0	16/12/11	03:17:17	03:17:18	-59.2206	-0.0421	-1.03	NaN	12758256.00	404.76	13511325.00	0.17	23.56	964.91	964.52	-1.09	3.19	79.99	43.00	-55.55	9.82	9.64	9.85	0.37	4.37	16.94	6.82	399.41	-0.97	0.474	0.0	0.00	0.775	28.125	32.949	108.80	12.42	-38.583	-1.7679
EQU	0	16/12/11	03:18:47	03:18:48	-59.2231	-0.0423	-1.03	NaN	12757933.00	404.88	13507464.00	0.17	23.55	964.86	964.21	-0.28	3.17	80.04	43.00	-55.51	9.82	9.64	9.85	0.37	4.62	17.00	6.72	398.23	-0.98	0.488	0.0	0.00	0.687	28.102	33.014	109.10	12.47	-38.583	-1.7913
EQU	128	16/12/11	03:20:17	03:20:18	-59.2254	-0.0422	-1.04	NaN	12767158.00	406.50	13501766.00	0.17	23.55	964.91	964.49	-0.25	3.17	81.85	43.00	-55.50	9.82	9.64	9.85	0.37	4.75	17.06	6.82	403.31	-1.00	0.526	0.0	0.00	0.000	0.000	0.000	0.00	0.00	0.000	-1.7847
EQU	0	16/12/11	03:21:46	03:21:48	-59.2279	-0.0414	-1.06	NaN	12760889.00	408.80	13508363.00	0.17	23.54	964.90	964.28	-0.28	3.20	80.29	43.00	-55.49	9.82	9.64	9.85	0.41	4.44	17.00	6.82	409.91	-1.00	0.502	0.0	0.00	0.784	28.047	32.840	108.70	12.41	-38.583	-1.7878
EQU	0	16/12/11	03:23:16	03:23:18	-59.2305	-0.0406	-1.05	NaN	12757911.00	410.76	13507176.00	0.17	23.54	964.77	964.17	-0.28	3.19	79.22	43.00	-55.49	9.82	9.64	9.85	0.38	4.56	17.06	6.82	404.12	-0.99	0.494
EQU	0	16/12/11	03:24:47	03:24:48	-59.2329	-0.0399	-1.05	NaN	12760624.00	412.83	13494644.00	0.17	23.54	964.85	964.41	-0.21	3.18	82.42	43.00	-55.50	9.82	9.64	9.85	0.37	4.75	17.06	6.82	401.20	-1.00	0.482	0.0	0.00	0.762	28.056	32.875	108.60	12.40	-38.583	-1.7975
EQU	0	16/12/11	03:26:17	03:26:18	-59.2353	-0.0393	-1.06	NaN	12751524.00	414.12	13499878.00	0.17	23.54	964.80	964.39	-0.37	3.19	79.63	43.00	-55.48	9.82	9.64	9.85	0.38	4.37	17.06	6.82	400.65	-1.00	0.498	0.0	0.00	0.747	28.065	32.902	108.50	12.40	-38.583	-1.8067
EQU	0	16/12/11	03:27:47	03:27:48	-59.2375	-0.0386	-1.07	NaN	12744773.00	414.42	13506812.00	0.17	23.54	964.88	964.41	-0.34	3.19	79.58	43.00	-55.48	9.82	9.64	9.85	0.38	4.50	17.12	6.82	402.91	-1.01	0.478	0.0	0.00	0.740	28.060	32.903	108.50	12.40	-38.583	-1.7995
EQU	0	16/12/11	03:29:17	03:29:18	-59.2401	-0.0380	-1.06	NaN	12748901.00	415.07	13504649.00	0.18	23.54	964.85	964.33	-0.36	3.21	79.99	43.00	-55.50	9.82	9.64	9.85	0.37	4.81	17.12	6.82	408.15	-1.01	0.474	0.0	0.00	0.716	28.045	32.908	108.50	12.41	-38.583	-1.7857
EQU	128	16/12/11	03:30:47	03:30:48	-59.2431	-0.0377	-1.06	NaN	12750038.00	416.09	13503330.00	0.18	23.55	964.75	964.15	-0.37	3.21	79.37	43.00	-55.50	9.82	9.64	9.85	0.38	4.44	17.12	6.82	402.08	-1.00	0.462	0.0	0.00	0.675	28.030	32.933	108.60	12.43	-38.583	-1.7771
EQU	0	16/12/11	03:32:17	03:32:18	-59.2461	-0.0383	-1.04	NaN	12740962.00	417.31	13512317.00	0.18	23.55	964.79	964.19	-0.26	3.22	78.35	43.00	-55.50	9.82	9.64	9.85	0.38	4.44	17.19	6.92	399.23	-0.98	0.453	0.0	0.00	0.686	28.036	32.929	108.50	12.41	-38.583	-1.7789
EQU	0	16/12/11	03:33:47	03:33:48	-59.2491	-0.0379	-1.05	NaN	12749514.00	417.89	13497069.00	0.18	23.55	964.71	964.24	-0.24	3.20	80.76	43.00	-55.48	9.82	9.64	9.85	0.38	4.94	17.19	6.92	399.15	-0.99	0.457	0.0	0.00	0.679	28.064	32.974	108.40	12.41	-38.583	-1.7851
EQU	0	16/12/11	03:35:17	03:35:18	-59.2519	-0.0366	-1.05	NaN	12737437.00	417.65	13511238.00	0.18	23.55	964.75	964.32	-0.32	3.20	80.50	43.00	-55.49	9.82	9.64	9.85	0.39	4.50	17.12	6.92	402.33	-0.99	0.492	0.0	0.00	0.686	28.016	32.903	108.40	12.41	-38.583	-1.7802
FILTER	0	16/12/11	03:35:35	03:35:37	-59.2525	-0.0364
STD1	0	16/12/11	03:40:21	03:40:22	-59.2616	-0.0366	-1.03	0.00	13534953.00	0.03	13533265.00	-0.29	23.57	964.67	964.17	-0.16	3.18	192.27	43.00	-55.39	9.82	9.64	9.85	0.38	5.00	17.12	6.92	399.48	-0.98	0.460	0.0	0.00	0.351	27.867	33.068	106.50	12.28	-38.583	-1.7739
STD2	0	16/12/11	03:44:54	03:44:55	-59.2705	-0.0370	-1.03	357.83	12838401.00	357.94	13539204.00	-0.28	23.58	964.60	964.06	0.03	3.18	52.49	43.00	-55.42	9.82	9.64	9.85	0.38	4.31	17.19	7.03	396.78	-0.98	0.450	0.0	0.00	-0.100	27.767	33.426	107.20	12.48	-38.583	-1.7708
STD3	0	16/12/11	03:49:24	03:49:25	-59.2794	-0.0377	-1.03	377.50	12810306.00	377.69	13535685.00	-0.28	23.57	964.56	964.28	0.23	3.18	61.03	43.00	-55.38	9.82	9.64	9.85	0.37	4.56	17.00	7.13	395.55	-0.98	0.411	0.0	0.00	-0.201	27.753	33.518	107.40	12.53	-38.583	-1.7768
STD4	0	16/12/11	03:53:54	03:53:55	-59.2865	-0.0378	-1.05	427.83	12732125.00	428.37	13541941.00	-0.28	23.54	964.53	964.26	0.00	3.19	51.26	43.00	-55.36	9.82	9.64	9.85	0.37	4.69	17.00	7.13	406.46	-0.98	0.413	0.0	0.00	-0.216	27.761	33.545	107.30	12.52	-38.583	-1.7852
STD1z	0	16/12/11	03:58:28	03:58:29	-59.2949	-0.0380	-1.06	0.00	13531013.00	0.00	13542709.00	-0.30	23.52	964.57	0.00	0.15	3.18	191.80	43.00	-55.30	9.82	9.64	9.85	0.38	4.87	17.00	7.23	400.29	-1.00	0.443	0.0	0.00	-0.210	27.724	33.488	107.50	12.55	-38.583	-1.8042
STD4s	0	16/12/11	04:02:58	04:02:59	-59.3030	-0.0383	-1.07	0.00	12732665.00	428.01	13535808.00	-0.29	23.51	964.55	964.06	0.31	3.17	51.38	43.00	-55.33	9.82	9.64	9.85	0.38	5.00	16.94	7.33	399.86	-1.02	0.452	0.0	0.00	-0.204	27.656	33.392	107.50	12.56	-38.583	-1.8075
STD1-DRAIN	128	16/12/11	04:07:24	04:07:25	-59.3119	-0.0390	-1.08	0.00	13539498.00	-0.08	13537812.00	-0.31	23.49	964.60	964.15	0.27	3.18	191.89	43.00	-55.27	9.82	9.64	9.85	0.38	4.94	16.94	7.33	400.77	-1.02	0.434	0.0	0.00	0.000	0.000	0.000	0.00	0.00	0.000	-1.8097
STD2	0	16/12/11	04:12:15	04:12:16	-59.3223	-0.0393	-1.08	357.83	12837184.00	357.61	13545918.00	-0.30	23.47	964.56	964.14	0.35	3.18	53.36	43.00	-55.25	9.82	9.64	9.85	0.37	4.87	16.87	7.43	401.29	-1.01	0.676	0.0	0.00	-0.169	27.629	33.318	107.40	12.53	-38.583	-1.8089
STD3	0	16/12/11	04:16:44	04:16:45	-59.3307	-0.0381	-1.08	377.50	12814724.00	377.36	13524373.00	-0.30	23.43	964.52	964.19	0.79	3.20	61.74	43.00	-55.13	9.82	9.64	9.85	0.37	4.87	16.81	7.43	401.59	-1.02	0.432	0.0	0.00	-0.161	27.613	33.288	107.40	12.53	-38.583	-1.7953
STD4	128	16/12/11	04:21:14	04:21:15	-59.3395	-0.0375	-1.08	427.83	12732128.00	427.93	13521978.00	-0.29	23.41	964.65	964.50	0.78	3.19	51.26	43.00	-55.15	9.82	9.64	9.85	0.38	5.00	16.87	7.43	399.58	-1.02	0.491	0.0	0.00	-0.131	27.597	33.234	107.30	12.52	-38.583	-1.8090
