Type	error	Date	PC Time	 gps time	 latitude	 longitude	 equ temp	std val	 CO2 mv	 CO2 um/m	 H2O mv	 H2O mm/m	 licor temp	 licor press	 atm press	 equ press	 H2O flow	 licor flow	 equ pump	 vent flow	 atm cond	 equ cond	 drip 1	 drip 2	 cond temp	 dry box temp	 deck box temp	O2 um/l	O2 temp	Ch conc	Ch temp	Press	Temp	Cond	Sal	O2%	O2ppm	Temp2	TempIntake
EQU	0	13/12/11	20:59:42	20:59:47	-50.1496	1.2435	4.45	NaN	12784845.00	375.92	13506412.00	0.14	29.43	1006.63	1006.35	-0.37	2.97	87.86	43.00	-55.13	9.82	9.62	9.85	0.36	4.62	22.62	14.15	393.43	4.46	1.143	0.0	0.00	4.760	32.268	33.870	117.50	12.05	-38.583	3.8080
EQU	0	13/12/11	21:01:12	21:01:17	-50.1534	1.2401	4.47	NaN	12756437.00	376.90	13517461.00	0.14	29.42	1006.44	1006.08	-0.31	2.95	87.92	43.00	-55.15	9.82	9.62	9.85	0.36	4.81	22.50	14.15	392.31	4.48	1.138	0.0	0.00	4.771	32.272	33.863	117.60	12.06	-38.583	3.8202
EQU	128	13/12/11	21:02:42	21:02:47	-50.1571	1.2365	4.48	NaN	12777862.00	377.33	13513171.00	0.14	29.41	1006.37	1006.04	-0.29	2.98	87.16	43.00	-55.14	9.82	9.62	9.85	0.36	4.81	22.56	14.15	393.17	4.48	1.147	0.0	0.00	4.784	32.276	33.854	117.60	12.06	-38.583	3.8301
EQU	0	13/12/11	21:04:12	21:04:17	-50.1609	1.2331	4.49	NaN	12817390.00	376.94	13507201.00	0.14	29.40	1006.29	1005.93	-0.39	2.97	88.30	43.00	-55.15	9.82	9.62	9.85	0.36	4.94	22.56	14.15	393.14	4.49	1.172	0.0	0.00	4.790	32.284	33.858	117.60	12.06	-38.583	3.7964
EQU	0	13/12/11	21:05:42	21:05:46	-50.1647	1.2297	4.48	NaN	12685666.00	376.46	13461357.00	0.14	29.39	1006.29	1006.41	-0.29	2.97	87.10	43.00	-55.14	9.82	9.62	9.85	0.36	4.81	22.44	14.15	392.71	4.48	1.200	0.0	0.00	4.798	32.272	33.836	117.60	12.06	-38.583	3.7826
EQU-DRAIN	0	13/12/11	21:07:12	21:07:16	-50.1683	1.2261	4.46	NaN	12787009.00	375.58	13518013.00	0.14	29.39	1006.15	1005.78	-0.31	2.95	88.35	43.00	-55.13	9.82	9.62	9.85	0.36	4.75	22.50	14.15	392.24	4.45	1.169	0.0	0.00	4.794	32.260	33.826	117.60	12.05	-38.583	3.8046
EQU	0	13/12/11	21:09:04	21:09:09	-50.1731	1.2219	4.47	NaN	12777745.00	372.10	13501851.00	0.14	29.37	1006.13	1006.17	-0.18	2.95	89.67	43.00	-55.12	9.82	9.62	9.85	0.36	4.81	22.44	14.04	391.69	4.47	0.992	0.0	0.00	4.775	32.267	33.854	117.30	12.03	-38.583	3.7982
EQU	128	13/12/11	21:10:32	21:10:37	-50.1768	1.2186	4.47	NaN	12825054.00	376.26	13499873.00	0.14	29.35	1006.20	1006.19	-0.32	2.95	88.84	43.00	-55.13	9.82	9.62	9.85	0.36	4.87	22.50	14.04	391.72	4.46	1.025	0.0	0.00	4.779	32.252	33.832	117.10	12.01	-38.583	3.7567
EQU	0	13/12/11	21:12:02	21:12:07	-50.1807	1.2151	4.44	NaN	12783215.00	377.35	13487196.00	0.14	29.35	1006.03	1005.76	-0.31	2.95	88.13	43.00	-55.14	9.82	9.62	9.85	0.36	4.94	22.50	14.04	391.96	4.44	1.067	0.0	0.00	4.769	32.228	33.813	116.90	11.99	-38.583	3.6721
EQU	0	13/12/11	21:13:32	21:13:37	-50.1844	1.2114	4.37	NaN	12746549.00	377.31	13480799.00	0.14	29.34	1006.01	1005.96	-0.32	2.96	88.24	43.00	-55.13	9.82	9.62	9.85	0.36	4.75	22.44	14.04	393.52	4.36	1.046	0.0	0.00	4.753	32.177	33.771	116.60	11.97	-38.583	3.5943
EQU	0	13/12/11	21:15:03	21:15:08	-50.1884	1.2078	4.31	NaN	12746138.00	377.84	13484424.00	0.14	29.33	1006.10	1005.89	-0.31	2.95	87.92	43.00	-55.14	9.82	9.62	9.85	0.36	4.69	22.44	14.04	392.35	4.29	0.986	0.0	0.00	4.723	32.121	33.736	116.40	11.97	-38.583	10.0000
EQU	128	13/12/11	21:16:32	21:16:37	-50.1922	1.2042	4.25	NaN	12810033.00	379.43	13511575.00	0.14	29.32	1006.01	1005.60	-0.28	2.94	89.89	43.00	-55.15	9.82	9.62	9.85	0.36	4.75	22.44	14.04	392.43	4.25	1.061	0.0	0.00	0.000	0.000	0.000	0.00	0.00	0.000	3.5070
EQU	0	13/12/11	21:18:02	21:18:07	-50.1961	1.2006	4.21	NaN	12761461.00	379.71	13500857.00	0.14	29.31	1005.81	1005.55	-0.33	2.97	87.92	43.00	-55.17	9.82	9.62	9.85	0.36	4.75	22.44	14.04	392.48	4.21	1.041	0.0	0.00	4.613	32.034	33.747	116.40	11.99	-38.583	3.4351
EQU	0	13/12/11	21:19:32	21:19:37	-50.1999	1.1971	4.15	NaN	12757121.00	379.59	13507780.00	0.14	29.30	1005.78	1005.67	-0.34	2.97	88.79	43.00	-55.17	9.82	9.62	9.85	0.36	4.81	22.44	13.94	393.03	4.15	1.037	0.0	0.00	4.579	31.979	33.718	116.70	12.03	-38.583	940.0000
EQU	0	13/12/11	21:21:01	21:21:06	-50.2037	1.1937	4.09	NaN	12806970.00	381.05	13530503.00	0.14	29.30	1005.81	1005.65	-0.18	2.95	89.78	43.00	-55.16	9.82	9.62	9.85	0.36	4.87	22.44	13.94	393.97	4.09	1.066	0.0	0.00	4.534	31.944	33.722	116.90	12.07	-38.583	3.4086
EQU	0	13/12/11	21:22:32	21:22:37	-50.2075	1.1901	4.08	NaN	12734480.00	381.64	13511280.00	0.14	29.28	1005.70	1005.68	-0.22	2.95	89.50	43.00	-55.14	9.82	9.62	9.85	0.36	3.87	22.44	13.94	393.07	4.10	1.076	0.0	0.00	4.489	31.935	33.758	117.20	12.11	-38.583	3.4113
EQU	0	13/12/11	21:24:01	21:24:06	-50.2114	1.1866	4.10	NaN	12787095.00	380.80	13483690.00	0.14	29.27	1005.56	1005.65	-0.34	2.96	86.78	43.00	-55.13	9.82	9.62	9.85	0.36	4.19	22.37	13.94	393.16	4.10	0.988	0.0	0.00	4.465	31.936	33.784	117.40	12.14	-38.583	3.2273
EQU	0	13/12/11	21:25:32	21:25:37	-50.2153	1.1830	3.99	NaN	12766629.00	381.78	13520148.00	0.14	29.26	1005.56	1005.44	-0.33	2.95	87.59	43.00	-55.14	9.82	9.62	9.85	0.36	4.62	22.37	13.94	393.99	3.96	1.050	0.0	0.00	4.463	31.840	33.673	116.90	12.10	-38.583	3.1750
EQU	128	13/12/11	21:27:02	21:27:07	-50.2191	1.1793	3.86	NaN	12795482.00	383.77	13498442.00	0.14	29.24	1005.65	1005.34	-0.25	2.94	89.23	43.00	-55.12	9.82	9.62	9.85	0.36	4.69	22.37	13.94	395.33	3.89	1.063	0.0	0.00	4.402	31.769	33.653	116.50	12.07	-38.583	3.1754
EQU	0	13/12/11	21:28:32	21:28:37	-50.2229	1.1757	3.87	NaN	12803894.00	383.99	13521573.00	0.14	29.23	1005.58	1005.01	-0.40	2.96	87.37	43.00	-55.14	9.82	9.62	9.85	0.36	4.75	22.31	13.94	395.15	3.88	1.096	0.0	0.00	4.338	31.746	33.692	116.70	12.11	-38.583	3.1114
EQU	0	13/12/11	21:30:02	21:30:07	-50.2267	1.1718	3.84	NaN	12709087.00	383.30	13466932.00	0.14	29.22	1005.46	1005.50	-0.27	2.95	88.73	43.00	-55.15	9.82	9.62	9.85	0.36	4.75	22.25	13.94	396.09	3.83	1.062	0.0	0.00	4.288	31.728	33.721	116.90	12.15	-38.583	3.0741
EQU	0	13/12/11	21:31:32	21:31:37	-50.2304	1.1684	3.79	NaN	12690261.00	384.51	13476349.00	0.14	29.20	1005.38	1005.25	-0.29	2.95	88.30	43.00	-55.15	9.82	9.62	9.85	0.36	4.75	22.31	13.94	397.80	3.79	1.038	0.0	0.00	4.271	31.689	33.692	116.80	12.14	-38.583	3.0132
EQU	128	13/12/11	21:33:03	21:33:08	-50.2342	1.1648	3.74	NaN	12680293.00	385.54	13450775.00	0.14	29.19	1005.24	1004.68	-0.32	2.94	87.43	43.00	-55.14	9.82	9.62	9.85	0.36	4.87	22.37	13.84	397.19	3.74	0.965	0.0	0.00	4.205	31.649	33.714	116.90	12.17	-38.583	3.1076
EQU	0	13/12/11	21:34:31	21:34:36	-50.2378	1.1612	3.74	NaN	12783111.00	387.51	13505820.00	0.14	29.18	1005.25	1005.02	-0.36	2.94	88.46	43.00	-55.15	9.82	9.62	9.85	0.36	4.94	22.31	13.84	397.48	3.78	0.937	0.0	0.00	4.173	31.668	33.769	116.90	12.17	-38.583	58.0000
EQU	0	13/12/11	21:36:02	21:36:07	-50.2417	1.1571	3.84	NaN	12741903.00	388.15	13501151.00	0.14	29.17	1005.18	1004.89	-0.40	2.95	87.86	43.00	-55.18	9.82	9.62	9.85	0.36	3.81	22.31	13.84	395.94	3.86	0.996	0.0	0.00	4.148	31.738	33.876	117.10	12.19	-38.583	3.1775
EQU-DRAIN	128	13/12/11	21:37:31	21:37:36	-50.2454	1.1534	3.87	NaN	12844585.00	385.77	13539657.00	0.14	29.15	1005.05	1004.45	-0.28	2.95	88.46	43.00	-55.18	9.82	9.62	9.85	0.36	4.37	22.31	13.84	396.65	3.87	1.023	0.0	0.00	4.191	31.728	33.820	117.10	12.18	-38.583	3.1220
EQU	0	13/12/11	21:39:23	21:39:28	-50.2501	1.1486	3.81	NaN	12763375.00	381.66	13521259.00	0.14	29.14	1005.17	1004.91	-0.37	2.94	88.08	43.00	-55.19	9.82	9.62	9.85	0.36	4.75	22.31	13.84	395.65	3.80	1.015	0.0	0.00	4.224	31.685	33.736	116.80	12.15	-38.583	3.0161
EQU	0	13/12/11	21:40:52	21:40:57	-50.2538	1.1449	3.74	NaN	12740992.00	385.41	13505830.00	0.14	29.13	1005.02	1004.85	-0.28	2.94	88.95	43.00	-55.17	9.82	9.62	9.85	0.36	4.81	22.31	13.84	396.33	3.72	0.943	0.0	0.00	4.224	31.611	33.649	116.10	12.08	-38.583	2.9411
EQU	0	13/12/11	21:42:23	21:42:28	-50.2575	1.1411	3.65	NaN	12825673.00	388.27	13531238.00	0.14	29.12	1004.92	1004.64	-0.22	2.93	89.78	43.00	-55.15	9.82	9.62	9.85	0.36	4.87	22.31	13.84	395.91	3.66	0.862	0.0	0.00	4.146	31.535	33.638	115.70	12.07	-38.583	2.8528
EQU	0	13/12/11	21:43:52	21:43:56	-50.2612	1.1374	3.59	NaN	12810499.00	391.66	13516297.00	0.14	29.11	1004.88	1004.29	-0.29	2.95	88.19	43.00	-55.14	9.82	9.62	9.85	0.36	4.87	22.31	13.84	399.34	3.59	0.794	0.0	0.00	3.998	31.483	33.729	115.80	12.12	-38.583	2.8155
EQU	0	13/12/11	21:45:22	21:45:26	-50.2649	1.1335	3.53	NaN	12803527.00	394.05	13543282.00	0.14	29.10	1004.92	1004.60	-0.55	2.94	87.16	43.00	-55.15	9.82	9.62	9.85	0.36	3.81	22.25	13.74	397.08	3.53	0.814	0.0	0.00	3.920	31.447	33.768	116.00	12.16	-38.583	2.8123
EQU	128	13/12/11	21:46:52	21:46:57	-50.2687	1.1296	3.52	NaN	12736935.00	394.57	13499779.00	0.14	29.10	1004.67	1004.39	-0.35	2.93	88.30	43.00	-55.17	9.82	9.62	9.85	0.36	4.12	22.25	13.74	397.83	3.53	0.759	0.0	0.00	3.902	31.450	33.789	116.20	12.18	-38.583	2.7947
EQU	0	13/12/11	21:48:22	21:48:27	-50.2724	1.1260	3.51	NaN	12762288.00	396.37	13523871.00	0.14	29.09	1004.64	1004.27	-0.25	2.94	89.39	43.00	-55.16	9.82	9.62	9.85	0.36	4.62	22.25	13.74	398.03	3.52	0.689	0.0	0.00	3.893	31.440	33.788	116.50	12.22	-38.583	2.8271
EQU	0	13/12/11	21:49:51	21:49:56	-50.2760	1.1222	3.51	NaN	12774669.00	398.30	13516532.00	0.14	29.08	1004.51	1004.22	-0.36	2.93	87.81	43.00	-55.16	9.82	9.62	9.85	0.36	4.69	22.25	13.74	399.74	3.53	0.647	0.0	0.00	3.877	31.442	33.805	117.00	12.26	-38.583	2.8739
EQU	0	13/12/11	21:51:22	21:51:27	-50.2797	1.1185	3.55	NaN	12790275.00	399.67	13539153.00	0.14	29.08	1004.36	1004.06	-0.31	2.92	87.26	43.00	-55.15	9.82	9.62	9.85	0.36	4.75	22.19	13.74	399.76	3.57	0.638	0.0	0.00	3.889	31.529	33.898	117.20	12.28	-38.583	2.9466
EQU	0	13/12/11	21:52:51	21:52:56	-50.2834	1.1148	3.60	NaN	12790286.00	400.02	13552179.00	0.14	29.08	1004.32	1004.00	-0.35	2.94	87.59	43.00	-55.15	9.82	9.62	9.85	0.36	4.75	22.31	13.74	398.65	3.62	0.655	0.0	0.00	3.908	31.560	33.915	117.10	12.26	-38.583	2.9975
EQU	0	13/12/11	21:54:22	21:54:27	-50.2871	1.1111	3.64	NaN	12720052.00	401.23	13481455.00	0.15	29.07	1004.42	1004.46	-0.41	2.92	87.92	43.00	-55.13	9.82	9.62	9.85	0.36	4.69	22.37	13.74	397.59	3.70	0.671	0.0	0.00	3.937	31.587	33.916	117.50	12.30	-38.583	2.9994
EQU	0	13/12/11	21:55:51	21:55:56	-50.2906	1.1073	3.67	NaN	12752979.00	404.05	13507450.00	0.14	29.07	1004.28	1004.14	-0.93	2.93	86.45	43.00	-55.18	9.82	9.62	9.85	0.36	4.75	22.31	13.74	397.91	3.71	0.695	0.0	0.00	3.956	31.609	33.923	117.90	12.33	-38.583	3.0691
EQU	0	13/12/11	21:57:22	21:57:27	-50.2944	1.1032	3.71	NaN	12728353.00	404.66	13514299.00	0.15	29.06	1004.14	1003.23	-0.29	2.93	89.56	43.00	-55.17	9.82	9.62	9.85	0.36	4.75	22.25	13.64	396.93	3.76	0.734	0.0	0.00	3.999	31.646	33.921	118.10	12.34	-38.583	3.1309
EQU	0	13/12/11	21:58:52	21:58:57	-50.2979	1.0995	3.78	NaN	12805510.00	405.22	13550964.00	0.14	29.06	1004.11	1003.71	-0.25	2.92	87.48	43.00	-55.17	9.82	9.62	9.85	0.37	4.75	22.37	13.64	396.87	3.82	0.799	0.0	0.00	4.070	31.703	33.916	118.10	12.32	-38.583	3.1437
EQU	0	13/12/11	22:00:21	22:00:26	-50.3015	1.0958	3.81	NaN	12773477.00	405.18	13534137.00	0.15	29.06	1004.16	1003.62	-0.35	2.94	87.43	43.00	-55.15	9.82	9.62	9.85	0.36	4.81	22.37	13.64	401.23	3.84	0.818	0.0	0.00	4.096	31.721	33.911	118.30	12.33	-38.583	3.2305
EQU	0	13/12/11	22:01:51	22:01:56	-50.3052	1.0918	3.87	NaN	12799615.00	403.95	13546573.00	0.14	29.05	1004.01	1003.79	-0.24	2.92	88.35	43.00	-55.16	9.82	9.62	9.85	0.36	4.87	22.31	13.64	398.45	3.91	0.889	0.0	0.00	4.125	31.781	33.952	118.60	12.35	-38.583	3.2632
EQU	0	13/12/11	22:03:23	22:03:28	-50.3091	1.0877	3.91	NaN	12712679.00	402.18	13514619.00	0.15	29.05	1003.97	1003.86	-0.28	2.94	89.78	43.00	-55.15	9.82	9.62	9.85	0.36	3.87	22.31	13.64	397.52	3.95	0.962	0.0	0.00	4.215	31.816	33.900	118.50	12.32	-38.583	3.2466
EQU	0	13/12/11	22:04:52	22:04:56	-50.3128	1.0839	3.92	NaN	12685830.00	400.11	13478952.00	0.15	29.04	1003.89	1003.83	-0.29	2.93	88.73	43.00	-55.15	9.82	9.62	9.85	0.36	4.25	22.25	13.64	397.63	3.95	1.021	0.0	0.00	4.211	31.812	33.899	118.60	12.33	-38.583	3.2434
EQU	0	13/12/11	22:06:22	22:06:27	-50.3165	1.0800	3.91	NaN	12748501.00	397.92	13522872.00	0.15	29.04	1004.01	1003.56	-0.27	2.92	88.90	43.00	-55.16	9.82	9.62	9.85	0.36	4.69	22.25	13.64	399.00	3.95	1.118	0.0	0.00	4.253	31.803	33.845	119.20	12.38	-38.583	3.2621
EQU-DRAIN	0	13/12/11	22:07:52	22:07:57	-50.3201	1.0759	3.92	NaN	12767590.00	395.73	13515411.00	0.15	29.03	1003.88	1003.30	-0.29	2.92	89.39	43.00	-55.16	9.82	9.62	9.85	0.36	4.69	22.19	13.64	399.83	3.97	1.151	0.0	0.00	4.260	31.820	33.859	119.70	12.43	-38.583	3.2471
EQU	0	13/12/11	22:09:43	22:09:48	-50.3246	1.0709	3.92	NaN	12737804.00	387.35	13505179.00	0.15	29.01	1003.59	1003.65	-0.21	2.92	86.72	43.00	-55.17	9.82	9.62	9.85	0.36	4.81	22.19	13.64	400.01	3.96	1.203	0.0	0.00	4.242	31.825	33.883	120.20	12.48	-38.583	3.2695
EQU	0	13/12/11	22:11:12	22:11:17	-50.3282	1.0669	3.93	NaN	12811766.00	389.48	13542109.00	0.14	29.00	1003.73	1003.36	-0.42	2.92	87.21	43.00	-55.16	9.82	9.62	9.85	0.36	4.94	22.12	13.53	399.64	3.97	1.207	0.0	0.00	4.244	31.833	33.890	120.40	12.51	-38.583	3.2552
EQU	0	13/12/11	22:12:41	22:12:46	-50.3319	1.0629	3.93	NaN	12729991.00	388.49	13505850.00	0.15	28.99	1003.67	1003.78	-0.34	2.93	88.13	43.00	-55.17	9.82	9.62	9.85	0.36	3.81	22.12	13.53	400.25	3.97	1.230	0.0	0.00	4.287	31.821	33.832	120.40	12.50	-38.583	3.2582
EQU	0	13/12/11	22:14:12	22:14:17	-50.3358	1.0588	3.93	NaN	12809395.00	387.26	13545624.00	0.14	28.99	1003.50	1003.17	-0.22	2.94	88.57	43.00	-55.19	9.82	9.62	9.85	0.36	4.19	22.06	13.53	400.06	3.96	1.232	0.0	0.00	4.277	31.817	33.837	120.40	12.50	-38.583	3.2467
EQU	0	13/12/11	22:15:41	22:15:46	-50.3394	1.0545	3.92	NaN	12845158.00	386.38	13547258.00	0.14	28.98	1003.39	1002.90	-0.28	2.91	90.17	43.00	-55.21	9.82	9.62	9.85	0.36	4.62	22.00	13.53	399.51	3.95	1.224	0.0	0.00	4.281	31.809	33.824	120.10	12.47	-38.583	3.2679
EQU	128	13/12/11	22:17:12	22:17:17	-50.3432	1.0503	3.93	NaN	12809685.00	386.20	13531055.00	0.14	28.97	1003.44	1003.23	-0.31	2.94	86.72	43.00	-55.20	9.82	9.62	9.85	0.36	4.69	22.06	13.53	399.23	3.97	1.220	0.0	0.00	4.271	31.820	33.848	120.10	12.47	-38.583	3.2760
EQU	0	13/12/11	22:18:42	22:18:47	-50.3469	1.0463	3.94	NaN	12742546.00	387.13	13499474.00	0.14	28.96	1003.50	0.00	-0.28	2.92	87.16	43.00	-55.22	9.82	9.62	9.85	0.36	4.69	22.06	13.53	398.85	3.97	1.229	0.0	0.00	4.306	31.833	33.826	120.00	12.45	-38.583	3.2946
EQU	0	13/12/11	22:20:13	22:20:18	-50.3506	1.0424	3.95	NaN	12825039.00	386.97	13519959.00	0.14	28.95	1003.41	1002.58	-0.22	2.92	89.01	43.00	-55.18	9.82	9.62	9.85	0.36	4.75	22.06	13.53	398.40	4.00	1.230	0.0	0.00	4.330	31.840	33.810	119.80	12.43	-38.583	3.2950
EQU	0	13/12/11	22:21:42	22:21:47	-50.3542	1.0385	3.96	NaN	12835942.00	386.38	13514459.00	0.14	28.94	1003.26	1002.62	-0.42	2.92	86.88	43.00	-55.17	9.82	9.62	9.85	0.36	4.69	22.00	13.53	399.46	4.01	1.218	0.0	0.00	4.332	31.841	33.808	119.90	12.43	-38.583	3.2753
EQU	128	13/12/11	22:23:13	22:23:18	-50.3578	1.0343	3.95	NaN	12760355.00	385.81	13475167.00	0.14	28.92	1003.24	1002.92	-0.34	2.92	87.10	43.00	-55.15	9.82	9.62	9.85	0.36	4.69	22.00	13.53	399.77	3.99	1.226	0.0	0.00	4.298	31.831	33.832	120.10	12.47	-38.583	3.2724
EQU	0	13/12/11	22:24:42	22:24:47	-50.3614	1.0302	3.94	NaN	12775973.00	385.21	13507911.00	0.14	28.91	1003.23	1002.88	-0.31	2.93	89.23	43.00	-55.19	9.82	9.62	9.85	0.36	4.75	22.06	13.43	399.68	3.97	1.251	0.0	0.00	4.265	31.834	33.869	120.30	12.49	-38.583	3.2651
EQU	0	13/12/11	22:26:12	22:26:17	-50.3651	1.0260	3.94	NaN	12805353.00	384.99	13528310.00	0.14	28.90	1003.29	1002.67	-0.30	2.93	89.01	43.00	-55.20	9.82	9.62	9.85	0.36	4.81	22.00	13.43	399.47	3.97	1.224	0.0	0.00	4.262	31.827	33.865	120.30	12.49	-38.583	3.2195
EQU	0	13/12/11	22:27:41	22:27:46	-50.3688	1.0220	3.91	NaN	12747510.00	385.38	13503394.00	0.14	28.89	1003.03	1002.70	-0.34	2.93	86.29	43.00	-55.18	9.82	9.62	9.85	0.36	4.81	22.00	13.43	399.88	3.94	1.213	0.0	0.00	4.234	31.795	33.857	120.40	12.51	-38.583	3.1873
EQU	0	13/12/11	22:29:11	22:29:16	-50.3724	1.0179	3.87	NaN	12715817.00	385.66	13446826.00	0.14	28.88	1002.88	1002.79	-0.25	2.93	88.35	43.00	-55.16	9.82	9.62	9.85	0.36	4.87	21.94	13.43	399.08	3.90	1.205	0.0	0.00	4.247	31.795	33.842	120.00	12.47	-38.583	3.1435
EQU	0	13/12/11	22:30:42	22:30:46	-50.3759	1.0139	3.84	NaN	12854111.00	385.41	13555444.00	0.14	28.85	1002.97	1002.36	-0.18	2.91	89.56	43.00	-55.16	9.82	9.62	9.85	0.36	3.81	21.94	13.43	400.06	3.87	1.212	0.0	0.00	4.196	31.770	33.866	119.70	12.45	-38.583	3.1573
EQU	0	13/12/11	22:32:11	22:32:16	-50.3795	1.0100	3.82	NaN	12822571.00	385.61	13524102.00	0.14	28.84	1002.82	1002.46	-0.32	2.92	88.46	43.00	-55.17	9.82	9.62	9.85	0.36	4.12	21.94	13.43	401.91	3.86	1.182	0.0	0.00	4.169	31.764	33.887	119.50	12.43	-38.583	3.1789
EQU	128	13/12/11	22:33:42	22:33:47	-50.3832	1.0059	3.84	NaN	12748607.00	385.64	13479640.00	0.15	28.83	1002.58	1002.50	-0.27	2.93	88.68	43.00	-55.18	9.82	9.62	9.85	0.36	4.69	21.94	13.43	399.66	3.88	1.185	0.0	0.00	0.000	0.000	0.000	0.00	0.00	0.000	3.1673
EQU	0	13/12/11	22:35:12	22:35:16	-50.3868	1.0020	3.83	NaN	12720091.00	385.71	13474257.00	0.14	28.81	1002.61	1002.53	-0.34	2.92	88.63	43.00	-55.20	9.82	9.62	9.85	0.36	4.69	21.94	13.43	399.76	3.87	1.228	0.0	0.00	4.158	31.758	33.890	119.30	12.42	-38.583	3.1986
EQU	0	13/12/11	22:36:42	22:36:46	-50.3904	0.9980	3.84	NaN	12770800.00	384.91	13505755.00	0.14	28.80	1002.41	1002.36	-0.31	2.92	89.01	43.00	-55.19	9.82	9.62	9.85	0.36	4.69	21.94	13.43	400.36	3.89	1.207	0.0	0.00	4.162	31.773	33.904	119.20	12.41	-38.583	3.2401
EQU-DRAIN	0	13/12/11	22:38:12	22:38:16	-50.3941	0.9940	3.90	NaN	12798090.00	384.64	13519716.00	0.14	28.79	1002.41	1001.54	-0.21	2.92	88.79	43.00	-55.20	9.82	9.62	9.85	0.36	4.75	21.94	13.43	400.56	3.93	1.216	0.0	0.00	4.171	31.810	33.939	119.60	12.44	-38.583	3.2284
EQU	0	13/12/11	22:40:03	22:40:08	-50.3989	0.9898	3.90	NaN	12712309.00	380.57	13491174.00	0.15	28.78	1002.30	1002.19	-0.12	2.91	89.39	43.00	-55.17	9.82	9.62	9.85	0.36	4.75	21.94	13.43	400.57	3.94	1.207	0.0	0.00	4.241	31.803	33.858	119.50	12.42	-38.583	3.2226
FILTER	0	13/12/11	22:40:20	22:40:25	-50.3997	0.9891
STD1	0	13/12/11	22:45:05	22:45:10	-50.4119	0.9779	3.84	0.00	13505554.00	-0.08	13527950.00	-0.32	28.74	1002.07	1001.97	-0.11	2.95	195.35	43.00	-55.12	9.82	9.62	9.85	0.36	4.75	21.94	13.33	401.30	3.87	1.142	0.0	0.00	4.251	31.711	33.739	118.30	12.30	-38.583	3.1293
STD2	0	13/12/11	22:49:39	22:49:43	-50.4239	0.9669	3.77	357.83	12797045.00	357.56	13558303.00	-0.30	28.70	1001.87	1001.90	-0.19	2.92	53.31	43.00	-55.15	9.82	9.62	9.85	0.36	4.81	22.00	13.33	398.19	3.80	0.820	0.0	0.00	4.167	31.660	33.765	117.90	12.28	-38.583	3.0720
STD3	0	13/12/11	22:54:08	22:54:13	-50.4354	0.9561	3.78	377.50	12727103.00	377.43	13536550.00	-0.30	28.70	1001.53	1001.22	-0.34	2.94	62.67	43.00	-55.14	9.82	9.62	9.85	0.36	4.94	22.06	13.33	0.00	0.00	0.776	0.0	0.00	4.152	31.651	33.771	117.40	12.23	-38.583	3.1172
STD4	128	13/12/11	22:58:42	22:58:47	-50.4471	0.9454	3.78	427.83	12688229.00	428.10	13537070.00	-0.29	28.78	1001.27	1001.30	-0.17	2.93	52.16	43.00	-55.16	9.82	9.62	9.85	0.36	4.69	22.25	13.23	399.60	3.82	0.919	0.0	0.00	4.097	31.651	33.827	117.30	12.23	-38.583	3.0929
STD1z	0	13/12/11	23:03:12	23:03:17	-50.4587	0.9350	3.76	0.00	13545795.00	-0.15	13517974.00	-0.33	28.80	1001.17	1001.36	-0.20	2.94	195.15	43.00	-55.14	9.82	9.62	9.85	0.36	4.87	22.06	13.23	403.91	3.80	1.016	0.0	0.00	4.097	31.651	33.827	117.30	12.23	-38.583	3.0235
STD4s	128	13/12/11	23:07:43	23:07:48	-50.4709	0.9254	3.65	0.00	12693302.00	427.94	13542557.00	-0.31	28.78	1000.93	1000.63	-0.25	2.94	52.45	43.00	-55.19	9.82	9.62	9.85	0.36	4.94	21.94	13.23	401.73	3.70	0.908	0.0	0.00	4.047	31.569	33.781	117.10	12.23	-38.583	2.9420
STD1-DRAIN	0	13/12/11	23:12:08	23:12:13	-50.4826	0.9156	3.61	0.00	13494663.00	0.04	13500704.00	-0.33	28.76	1000.81	1000.26	-0.16	2.94	194.86	43.00	-55.16	9.82	9.62	9.85	0.36	4.81	21.87	13.23	402.58	3.66	0.748	0.0	0.00	3.968	31.523	33.808	117.00	12.24	-38.583	2.8943
STD2	128	13/12/11	23:17:00	23:17:05	-50.4955	0.9051	3.61	357.83	12794831.00	357.69	13542105.00	-0.32	28.73	1000.62	1000.67	-0.77	2.93	53.44	43.00	-55.23	9.82	9.62	9.85	0.36	4.69	21.87	13.23	402.87	3.65	0.727	0.0	0.00	3.938	31.507	33.820	117.10	12.26	-38.583	2.8990
STD3	128	13/12/11	23:21:28	23:21:33	-50.5074	0.8951	3.56	377.50	12719665.00	377.51	13507624.00	-0.31	28.69	1000.42	1000.27	-0.25	2.94	62.76	43.00	-55.15	9.82	9.62	9.85	0.36	4.69	21.75	13.13	406.00	3.61	0.736	0.0	0.00	3.930	31.465	33.779	116.90	12.25	-38.583	2.9106
STD4	0	13/12/11	23:25:58	23:26:03	-50.5193	0.8851	3.58	427.83	12737592.00	428.13	13544524.00	-0.31	28.65	1000.15	999.98	-0.25	2.93	52.16	43.00	-55.17	9.82	9.62	9.85	0.36	4.81	21.81	13.13	402.39	3.62	0.717	0.0	0.00	3.921	31.513	33.846	116.70	12.22	-38.583	2.8863
