Depth,Temperature
365.831,-1.8148
365.987,-1.8146
365.88,-1.8146
366.094,-1.8148
366.037,-1.815
366.144,-1.8148
366.094,-1.8146
366.251,-1.8148
366.201,-1.8148
366.258,-1.8148
366.251,-1.8148
366.357,-1.815
366.357,-1.815
366.407,-1.815
366.464,-1.8146
366.464,-1.8151
366.571,-1.8148
366.514,-1.8148
366.621,-1.815
366.621,-1.8148
366.621,-1.8145
366.785,-1.8146
366.777,-1.8146
366.777,-1.8146
366.884,-1.8146
366.834,-1.8146
366.891,-1.8148
366.941,-1.8146
367.041,-1.8146
366.991,-1.8146
367.098,-1.8148
367.098,-1.8145
367.155,-1.8146
367.148,-1.8148
367.205,-1.8148
367.304,-1.8143
367.304,-1.8146
367.311,-1.8148
367.411,-1.8145
367.361,-1.8146
367.518,-1.8148
367.518,-1.8148
367.468,-1.8148
367.575,-1.8149
367.575,-1.8146
367.732,-1.8148
367.625,-1.8148
367.732,-1.8145
367.781,-1.8146
367.781,-1.8146
367.888,-1.8146
367.888,-1.8146
367.895,-1.8146
367.995,-1.8148
367.995,-1.8149
368.045,-1.8145
368.045,-1.8148
368.102,-1.8146
368.209,-1.8146
368.152,-1.815
368.209,-1.8148
368.30800000000005,-1.8146
368.258,-1.8146
368.365,-1.8143
368.415,-1.8145
368.415,-1.8146
368.415,-1.8148
368.529,-1.8146
368.522,-1.8145
368.629,-1.8143
368.629,-1.8145
368.629,-1.8145
368.67800000000005,-1.8143
368.735,-1.8146
368.785,-1.8143
368.842,-1.8146
368.842,-1.8146
368.892,-1.8145
368.949,-1.8145
368.949,-1.8145
369.056,-1.8145
369.049,-1.8143
369.049,-1.8143
369.155,-1.8143
369.106,-1.8145
369.262,-1.8145
369.212,-1.8145
369.312,-1.8145
369.312,-1.8148
369.369,-1.8145
369.419,-1.8145
369.419,-1.8146
369.476,-1.8145
369.583,-1.8146
369.526,-1.8146
369.583,-1.8145
369.632,-1.8145
369.689,-1.8142
369.739,-1.8141
369.739,-1.814
369.846,-1.8139
369.796,-1.8142
369.953,-1.8142
369.846,-1.8141
370.003,-1.814
369.953,-1.8141
370.05300000000005,-1.8139
370.052,-1.8139
370.109,-1.8139
370.159,-1.8138
370.216,-1.814
370.159,-1.8138
370.266,-1.8139
370.323,-1.8139
370.3730000000001,-1.8139
370.3730000000001,-1.8138
370.423,-1.8139
370.48,-1.8139
370.48,-1.8141
370.53,-1.8139
370.586,-1.8142
370.586,-1.8139
370.636,-1.8139
370.74300000000005,-1.8136
370.686,-1.8139
370.793,-1.8138
370.793,-1.8136
370.9,-1.8135
370.85,-1.8135
370.9,-1.8135
371.007,-1.8136
371.007,-1.8135
371.064,-1.8132
371.056,-1.8135
371.163,-1.8135
371.11300000000006,-1.8136
371.22,-1.8138
371.22,-1.8138
371.32,-1.8135
371.327,-1.8136
371.32,-1.8138
371.377,-1.8138
371.427,-1.8138
371.533,-1.8135
371.427,-1.8139
371.59,-1.8135
371.59,-1.8136
371.59,-1.8133
371.69,-1.8135
371.69,-1.8135
371.747,-1.8133
371.747,-1.8136
371.854,-1.8136
371.854,-1.8135
371.904,-1.8135
371.904,-1.8134
371.961,-1.8135
372.06,-1.8135
372.06,-1.8135
372.06,-1.8132
372.167,-1.8132
372.117,-1.8132
372.274,-1.8132
372.224,-1.8130000000000002
372.274,-1.8128
372.324,-1.8128
372.381,-1.8127
372.381,-1.8127
372.48800000000006,-1.8128
372.48800000000006,-1.8128
372.537,-1.8128
372.537,-1.8128
372.594,-1.8127
372.644,-1.8127
372.644,-1.8125
372.751,-1.8125
372.751,-1.8127
372.801,-1.8127
372.858,-1.8127
372.858,-1.8128
372.908,-1.8127
372.965,-1.8125
372.965,-1.8127
373.064,-1.8122
373.064,-1.8125
373.064,-1.8125
373.171,-1.8128
373.171,-1.8127
373.228,-1.8124
373.328,-1.8124
373.278,-1.8124
373.335,-1.8125
373.385,-1.8125
373.434,-1.8121
373.434,-1.8124
373.541,-1.8124
373.541,-1.8122
373.598,-1.8122
373.591,-1.8124
373.648,-1.8122
373.698,-1.8121
373.755,-1.8122
373.755,-1.8121
373.805,-1.8121
373.862,-1.8119999999999998
373.912,-1.8122
373.912,-1.8121
373.961,-1.8119999999999998
374.068,-1.8121
374.018,-1.8121
374.125,-1.8119999999999998
374.068,-1.8122
374.175,-1.8122
374.232,-1.8122
374.232,-1.8122
374.282,-1.8122
374.332,-1.8122
374.389,-1.8122
374.282,-1.8121
374.545,-1.8119999999999998
374.495,-1.8119999999999998
374.495,-1.8119999999999998
374.545,-1.8118
374.652,-1.8118
374.595,-1.8119
374.652,-1.8118
374.759,-1.8119999999999998
374.702,-1.8117
374.809,-1.8117
374.809,-1.8111
374.866,-1.8112
374.916,-1.8107
374.866,-1.8106
375.072,-1.8109
375.022,-1.8107
375.072,-1.8107
375.072,-1.8111
375.129,-1.8112
375.229,-1.8111
375.179,-1.8112
375.286,-1.8109
375.336,-1.811
375.286,-1.8107
375.336,-1.8101
375.442,-1.8101
375.442,-1.8098
375.499,-1.81
375.549,-1.8099
375.549,-1.8096
375.656,-1.8094
375.656,-1.8094
375.656,-1.8096
375.763,-1.8093
375.763,-1.8096
375.8130000000001,-1.8097
375.8130000000001,-1.8096
375.919,-1.8094
375.919,-1.8091
375.976,-1.8091
376.026,-1.8091
376.026,-1.8090000000000002
376.076,-1.8088
376.133,-1.8085
376.18300000000005,-1.8086
376.18300000000005,-1.8083
376.24,-1.8083
376.29,-1.8083
376.34,-1.808
376.347,-1.808
376.397,-1.8079
376.446,-1.8077
376.446,-1.8076
376.55300000000005,-1.8075
376.55300000000005,-1.8075
376.55300000000005,-1.8076
376.66,-1.8076
376.717,-1.8075
376.71,-1.8073
376.717,-1.8073
376.817,-1.8076
376.817,-1.8073
376.874,-1.8073
376.923,-1.8072
376.98,-1.8073
376.973,-1.807
377.03,-1.807
377.03,-1.8072
377.13,-1.8072
377.137,-1.8072
377.187,-1.8067
377.187,-1.8069
377.294,-1.8072
377.294,-1.8069
377.351,-1.8065
377.401,-1.8064
377.401,-1.8061
377.45,-1.806
377.45,-1.8059
377.557,-1.8056
377.557,-1.8053
377.614,-1.8049
377.664,-1.8046
377.721,-1.8047
377.714,-1.8045
377.771,-1.8051
377.771,-1.8055
377.871,-1.8059
377.878,-1.8062
377.927,-1.8062
377.984,-1.8061
377.977,-1.8059
378.034,-1.8056
378.091,-1.8056
378.084,-1.8052
378.191,-1.8051
378.191,-1.8049
378.2480000000001,-1.8048
378.298,-1.8044
378.2480000000001,-1.8043
378.348,-1.8046
378.405,-1.8044
378.405,-1.8044
378.504,-1.8043
378.462,-1.8043
378.561,-1.8044
378.561,-1.8043
378.611,-1.8043
378.668,-1.8041
378.718,-1.8041
378.725,-1.804
378.775,-1.8043
378.825,-1.804
378.882,-1.8041
378.932,-1.8041
378.882,-1.8043
378.981,-1.8043
379.038,-1.804
379.038,-1.8038
379.095,-1.8034
379.138,-1.8026
379.145,-1.8026
379.252,-1.8025
379.245,-1.8019999999999998
379.252,-1.8019999999999998
379.352,-1.8023
379.359,-1.8023
379.401,-1.8028
379.466,-1.8028
379.508,-1.8028
379.466,-1.8030000000000002
379.565,-1.8030000000000002
379.672,-1.8031
379.615,-1.8035
379.672,-1.8037
379.565,-1.8032
379.936,-1.8028
379.779,-1.8027
379.879,-1.8025
379.886,-1.8028
379.936,-1.8025
379.936,-1.8025
379.985,-1.8023
380.042,-1.8025
380.092,-1.8026
380.099,-1.8022
380.199,-1.8023
380.199,-1.8023
380.199,-1.8023
380.256,-1.8019999999999998
380.306,-1.8017
380.36300000000006,-1.8013
380.406,-1.8013
380.413,-1.801
380.462,-1.8004
380.519,-1.8004
380.512,-1.8004
380.569,-1.801
380.669,-1.801
380.626,-1.8002
380.669,-1.7990000000000002
380.733,-1.7983
380.776,-1.7986
380.84,-1.7978
380.833,-1.7976
380.94,-1.7976
380.883,-1.7978
380.997,-1.7978
380.989,-1.7976
381.046,-1.7975
381.096,-1.7973
381.103,-1.7975
381.146,-1.7976
381.21,-1.7981
381.253,-1.7978
381.26,-1.7978
381.36,-1.7975
381.367,-1.7976
381.36,-1.7975
381.417,-1.7976
381.516,-1.7972
381.474,-1.7975
381.573,-1.7975
381.58,-1.7973
381.673,-1.7972
381.63,-1.797
381.73,-1.7969
381.737,-1.797
381.78,-1.797
381.787,-1.797
381.887,-1.7972
381.844,-1.7975
381.994,-1.7973
381.944,-1.7972
381.994,-1.7969
382.107,-1.7967
382.043,-1.7968
382.15,-1.797
382.214,-1.7969
382.207,-1.7968
382.264,-1.7969
382.257,-1.7966
382.371,-1.7967
382.364,-1.7966
382.371,-1.7968
382.471,-1.7965
382.478,-1.7966
382.52,-1.7968
382.585,-1.7966
382.577,-1.7966
382.684,-1.7966
382.677,-1.7969
382.734,-1.7969
382.741,-1.7968
382.784,-1.7968
382.848,-1.7962
382.891,-1.7959
382.898,-1.7955
382.9980000000001,-1.7952
382.955,-1.7951
383.047,-1.7948
383.112,-1.7948
383.104,-1.7948
383.154,-1.7948
383.218,-1.7948
383.211,-1.7947
383.268,-1.7944
383.36800000000005,-1.7945
383.325,-1.7944
383.418,-1.7944
383.375,-1.7941
383.475,-1.7939
383.525,-1.7936
383.532,-1.7936
383.631,-1.7934
383.589,-1.7931
383.681,-1.7931
383.6880000000001,-1.7931
383.73800000000006,-1.7931
383.795,-1.7933
383.845,-1.7930000000000001
383.845,-1.7931
383.902,-1.7931
383.945,-1.7931
383.959,-1.7933
384.052,-1.7928
384.059,-1.7930000000000001
384.108,-1.7928
384.108,-1.7928
384.165,-1.7924
384.215,-1.7925
384.272,-1.7925
384.315,-1.7925
384.272,-1.7925
384.422,-1.7925
384.422,-1.7924
384.379,-1.7923
384.529,-1.7925
384.486,-1.7923
384.578,-1.7925
384.635,-1.7921
384.643,-1.7924
384.685,-1.7925
384.7,-1.7925
384.792,-1.7925
384.799,-1.7925
384.849,-1.7925
384.849,-1.7925
384.963,-1.7927
384.949,-1.7925
385.013,-1.7924
385.006,-1.7925
385.11300000000006,-1.7924
385.07,-1.7924
385.219,-1.7925
385.17,-1.7925
385.219,-1.7925
385.269,-1.7927
385.333,-1.7925
385.319,-1.7925
385.383,-1.7927
385.426,-1.7927
385.483,-1.7925
385.49,-1.7925
385.533,-1.7926
385.597,-1.7925
385.64,-1.7925
385.64,-1.7924
385.754,-1.7925
385.746,-1.7924
385.80300000000005,-1.7925
385.796,-1.7925
385.853,-1.7925
385.91,-1.7923
385.953,-1.7927
385.953,-1.7924
386.017,-1.7925
386.06,-1.7925
386.124,-1.7927
386.117,-1.7924
386.167,-1.7924
386.231,-1.7926
386.273,-1.7923
386.231,-1.7924
386.38,-1.7925
386.38,-1.7925
386.444,-1.7925
386.487,-1.7924
386.487,-1.7924
386.544,-1.7926
386.537,-1.7927
386.587,-1.7928
386.651,-1.7925
386.751,-1.7925
386.708,-1.7925
386.8,-1.7927
386.8,-1.7927
386.815,-1.7930000000000001
386.907,-1.7926
386.957,-1.7925
386.971,-1.7924
386.957,-1.7924
387.021,-1.7925
387.171,-1.7925
387.121,-1.7925
387.185,-1.7925
387.171,-1.7926
387.278,-1.7923
387.285,-1.7927
387.278,-1.7924
387.434,-1.7925
387.391,-1.7925
387.434,-1.7924
387.491,-1.7924
387.4980000000001,-1.7923
387.541,-1.7925
387.591,-1.7924
387.655,-1.7924
387.698,-1.7925
387.698,-1.7925
387.762,-1.7924
387.805,-1.7925
387.819,-1.7927
387.911,-1.7925
387.911,-1.7924
387.926,-1.7925
388.018,-1.7924
388.068,-1.7923
388.082,-1.7921
388.125,-1.7921
388.125,-1.7924
388.189,-1.7925
388.282,-1.7923
388.282,-1.7921
388.289,-1.7923
388.332,-1.7921
388.389,-1.7921
388.453,-1.7921
388.4380000000001,-1.7921
388.545,-1.7916
388.559,-1.7914
388.595,-1.7915
388.595,-1.7918
388.559,-1.7921
388.866,-1.7921
388.702,-1.7925
388.809,-1.7924
388.8730000000001,-1.7925
388.809,-1.7928
388.916,-1.7924
388.98,-1.7919999999999998
388.965,-1.7923
389.022,-1.7921
389.086,-1.7921
389.129,-1.7921
389.129,-1.7924
389.193,-1.7921
389.229,-1.7921
389.229,-1.7919999999999998
389.3,-1.7923
389.336,-1.7921
389.393,-1.7919999999999998
389.443,-1.7921
389.457,-1.7919999999999998
389.5,-1.7921
389.5,-1.7925
389.61300000000006,-1.7921
389.599,-1.7918
389.656,-1.7923
389.72,-1.7919999999999998
389.763,-1.7919999999999998
389.763,-1.7915
389.8130000000001,-1.7912
389.877,-1.7913
389.87,-1.7911
389.97,-1.791
389.934,-1.7907
390.027,-1.7904
390.076,-1.7906
390.091,-1.7903
390.133,-1.7903
390.18300000000005,-1.7904
390.233,-1.7903
390.247,-1.7902
390.29,-1.7902
390.34,-1.7902
390.354,-1.7898
390.447,-1.79
390.447,-1.7898
390.504,-1.7898
390.511,-1.7894
390.554,-1.7893
390.66,-1.7889
390.61800000000005,-1.7891
390.71,-1.7891
390.71,-1.7891
390.767,-1.7888
390.831,-1.7892
390.874,-1.7889
390.874,-1.7889
390.924,-1.7888
390.98800000000006,-1.7882
390.974,-1.7886
391.031,-1.7883
391.095,-1.7877
391.138,-1.7876
391.187,-1.7876
391.187,-1.7876
391.252,-1.7873
391.294,-1.7874
391.294,-1.7878
391.401,-1.7879
391.358,-1.7874
391.451,-1.7862
391.508,-1.7855
391.508,-1.7852
391.572,-1.7848
391.55800000000005,-1.7848
391.665,-1.7845
391.665,-1.7844
391.729,-1.784
391.771,-1.7841
391.821,-1.7838
391.771,-1.7837
391.942,-1.7834
391.878,-1.7835
391.978,-1.7843
392.035,-1.784
391.992,-1.7841
392.085,-1.784
392.085,-1.7838
392.142,-1.784
392.206,-1.7837
392.241,-1.7835
392.298,-1.7832
392.298,-1.7824
392.36300000000006,-1.7819
392.348,-1.7814
392.455,-1.7813
392.455,-1.7808
392.526,-1.7803
392.562,-1.7799
392.612,-1.7797
392.612,-1.7793
392.669,-1.7793
392.733,-1.7791
392.719,-1.7788
392.776,-1.7785
392.882,-1.7785
392.84,-1.7785
392.882,-1.7782
392.932,-1.7779
392.982,-1.7781
392.996,-1.7779
393.089,-1.7776
393.089,-1.7774
393.146,-1.7778
393.146,-1.7775
393.267,-1.7775
393.246,-1.7774
393.246,-1.777
393.353,-1.7774
393.424,-1.7774
393.353,-1.777
393.459,-1.7775
393.516,-1.7776
393.516,-1.7774
393.58,-1.7773
393.616,-1.777
393.566,-1.7772
393.78,-1.7772
393.723,-1.7769
393.737,-1.7764
393.78,-1.7763
393.887,-1.7763
393.887,-1.7764
393.887,-1.7763
394.008,-1.7761
393.986,-1.7761
394.043,-1.7763
394.093,-1.7765
394.093,-1.7763
394.164,-1.7761
394.2,-1.7761
394.25,-1.776
394.25,-1.7755
394.307,-1.7754
394.321,-1.7754
394.414,-1.7754
394.464,-1.7754
394.464,-1.7752
394.521,-1.7754
394.535,-1.7751
394.62,-1.7749
394.62,-1.7753
394.62,-1.7752
394.677,-1.7754
394.749,-1.7755
394.784,-1.7752
394.891,-1.7755
394.834,-1.7752
394.891,-1.7751
394.941,-1.7746
395.012,-1.7745
394.991,-1.7737
395.048,-1.7725
395.098,-1.7719
395.204,-1.7715
395.155,-1.7712
395.219,-1.771
395.254,-1.7709
395.254,-1.7707
395.361,-1.7709
395.361,-1.7706
395.382,-1.7707
395.525,-1.7709
395.468,-1.7707
395.575,-1.7712
395.575,-1.7712
395.625,-1.771
395.489,-1.7709
395.788,-1.7707
395.788,-1.7706
395.788,-1.7704
395.788,-1.7704
395.838,-1.7704
395.895,-1.7703
395.91,-1.7702
395.995,-1.7701
395.995,-1.7704
396.052,-1.7709
396.102,-1.7707
396.159,-1.7707
396.1230000000001,-1.7709
396.209,-1.7704
396.266,-1.7707
396.266,-1.7707
396.315,-1.7704
396.365,-1.7702
396.422,-1.7704
396.387,-1.7704
396.529,-1.7704
396.472,-1.7704
396.579,-1.7704
396.579,-1.7706
396.686,-1.7706
396.686,-1.7706
396.7,-1.7707
396.736,-1.7709
396.793,-1.7706
396.793,-1.7707
396.9,-1.7707
396.949,-1.7709
396.949,-1.771
396.964,-1.7707
397.056,-1.7707
397.056,-1.771
397.056,-1.7709
397.163,-1.771
397.163,-1.7707
397.213,-1.7709
397.27,-1.7705
397.334,-1.7706
397.32,-1.7706
397.37,-1.7702
397.427,-1.7706
397.427,-1.7704
397.533,-1.7706
397.583,-1.7702
397.533,-1.7702
397.605,-1.7704
397.69,-1.7701
397.64,-1.7702
397.74,-1.7704
397.797,-1.7707
397.797,-1.7704
397.847,-1.7706
397.904,-1.7704
397.904,-1.7703
397.918,-1.7704
398.061,-1.7704
398.061,-1.7704
398.061,-1.7704
398.11,-1.7704
398.167,-1.7702
398.217,-1.7704
398.217,-1.7702
398.274,-1.7704
398.345,-1.7704
398.324,-1.7704
398.431,-1.7706
398.431,-1.7702
398.431,-1.7704
398.538,-1.7701
398.538,-1.7706
398.645,-1.7703
398.588,-1.7701
398.645,-1.7702
398.716,-1.7704
398.744,-1.7702
398.801,-1.7706
398.801,-1.7707
398.851,-1.7709
398.908,-1.7709
398.958,-1.7707
398.958,-1.7706
399.065,-1.7707
399.015,-1.7709
399.115,-1.7706
399.115,-1.7707
399.136,-1.7704
399.222,-1.7706
399.279,-1.7701
399.279,-1.7702
399.378,-1.7698
399.328,-1.7701
399.435,-1.7701
399.378,-1.7702
399.542,-1.7701
399.485,-1.7702
399.592,-1.7702
399.592,-1.7704
399.507,-1.7704
399.806,-1.7704
399.699,-1.7709
399.806,-1.7704
399.749,-1.7707
399.856,-1.7704
399.913,-1.7706
399.856,-1.7706
399.962,-1.7706
400.019,-1.7706
400.019,-1.7706
400.069,-1.7706
400.119,-1.7702
400.176,-1.7702
400.176,-1.7702
400.176,-1.7702
400.247,-1.7706
400.333,-1.7706
400.333,-1.7706
400.39,-1.7704
400.44,-1.7704
400.44,-1.7702
400.489,-1.7701
400.546,-1.7704
400.596,-1.7702
400.596,-1.7706
400.653,-1.7705
400.703,-1.7702
400.703,-1.7702
400.81,-1.7702
400.81,-1.7702
400.86,-1.7704
400.86,-1.7706
400.917,-1.7702
400.917,-1.7701
401.024,-1.7704
401.038,-1.7702
401.074,-1.7704
401.1230000000001,-1.7704
401.18,-1.7706
401.18,-1.7704
401.23,-1.7704
401.287,-1.7704
401.337,-1.7703
401.337,-1.7704
401.394,-1.7699
401.444,-1.7701
401.444,-1.7701
401.494,-1.7702
401.551,-1.7704
401.551,-1.7704
401.708,-1.7707
401.601,-1.7709
401.708,-1.7709
401.708,-1.771
401.864,-1.7712
401.814,-1.7706
401.814,-1.7712
401.921,-1.7709
401.921,-1.7713
401.971,-1.7708
402.028,-1.771
402.028,-1.7712
402.128,-1.7712
402.128,-1.7713
402.128,-1.7712
402.235,-1.7709
402.235,-1.7709
402.292,-1.7706
402.292,-1.7709
402.398,-1.7709
402.398,-1.7707
402.448,-1.771
402.448,-1.7707
402.4980000000001,-1.7701
402.605,-1.7695
402.605,-1.7689
402.605,-1.7687
402.662,-1.7684
402.712,-1.7684
402.769,-1.7686
402.769,-1.7688
402.819,-1.7686
402.869,-1.7689
402.926,-1.7684
402.975,-1.7683
402.975,-1.7684
403.032,-1.7683
403.082,-1.7683
403.082,-1.7686
403.139,-1.7686
403.189,-1.7688
403.189,-1.7688
403.296,-1.7686
403.296,-1.7688
403.346,-1.7688
403.346,-1.7688
403.403,-1.7686
403.453,-1.7686
403.51,-1.7683
403.56,-1.7683
403.56,-1.7681
403.609,-1.7683
403.666,-1.7684
403.666,-1.7686
403.716,-1.7688
403.773,-1.7688
403.8730000000001,-1.7688
403.773,-1.7686
403.93,-1.7688
403.93,-1.7689
403.93,-1.7688
403.98,-1.7688
404.087,-1.7688
404.037,-1.7688
404.144,-1.7689
404.144,-1.7687
404.194,-1.7688
404.194,-1.7686
404.3,-1.7684
404.3,-1.7683
404.35,-1.7678
404.407,-1.768
404.407,-1.768
404.457,-1.7683
404.514,-1.7684
404.564,-1.7683
404.592,-1.7684
404.614,-1.7684
404.671,-1.7684
404.721,-1.7683
404.721,-1.7681
404.778,-1.7683
404.828,-1.768
404.827,-1.768
404.934,-1.7677
404.934,-1.7677
404.934,-1.7677
405.041,-1.7674
405.041,-1.7677
405.091,-1.7674
405.148,-1.7675
405.148,-1.7677
405.255,-1.7675
405.198,-1.7675
405.305,-1.7675
405.305,-1.7675
405.305,-1.7674
405.49,-1.7674
405.461,-1.7674
405.518,-1.7674
405.518,-1.7674
405.568,-1.7675
405.568,-1.7674
405.675,-1.7674
405.675,-1.7673
405.725,-1.7671
405.782,-1.7671
405.782,-1.7671
405.889,-1.7671
405.832,-1.7671
405.889,-1.7668
405.989,-1.7666
406.017,-1.7663
405.989,-1.7656
406.152,-1.7657
406.095,-1.7656
406.095,-1.7654
406.259,-1.7653
406.202,-1.7654
406.259,-1.7651
406.359,-1.7651
406.359,-1.7644
406.416,-1.7644
406.359,-1.7639
406.466,-1.7639
406.494,-1.7639
406.63,-1.7637
406.63,-1.764
406.573,-1.7639
406.68,-1.7637
406.68,-1.7639
406.729,-1.7637
406.836,-1.7642
406.836,-1.7639
406.836,-1.7639
406.893,-1.7637
406.972,-1.7633
407.0,-1.7636
407.0,-1.7633
407.05,-1.7635
407.1,-1.7639
407.157,-1.7637
407.157,-1.7639
407.264,-1.7637
407.264,-1.7635
407.314,-1.7637
407.342,-1.7632
407.371,-1.7630000000000001
407.42,-1.7633
407.47,-1.7632
407.47,-1.7633
407.527,-1.7630000000000001
407.634,-1.7632
407.634,-1.7630000000000001
407.634,-1.7629
407.663,-1.7630000000000001
407.734,-1.7632
407.791,-1.7630000000000001
407.841,-1.7633
407.841,-1.7633
407.841,-1.7635
407.948,-1.7633
407.948,-1.7632
408.054,-1.7633
408.083,-1.7633
408.054,-1.7635
408.161,-1.7633
408.161,-1.7630000000000001
408.161,-1.7635
408.318,-1.7632
408.268,-1.7632
408.318,-1.7633
408.347,-1.7630000000000001
408.425,-1.7630000000000001
408.475,-1.7630000000000001
408.475,-1.7630000000000001
408.532,-1.7632
408.582,-1.7632
408.582,-1.7633
408.639,-1.7632
408.717,-1.7633
408.745,-1.7633
408.745,-1.7630000000000001
408.795,-1.7635
408.845,-1.7630000000000001
408.902,-1.7630000000000001
408.902,-1.7630000000000001
408.931,-1.7630000000000001
409.009,-1.7633
409.059,-1.7632
409.116,-1.7626
409.116,-1.7626
409.166,-1.7623
409.166,-1.7623
409.244,-1.7618
409.322,-1.7621
409.273,-1.7619
409.379,-1.7619
409.379,-1.7621
409.429,-1.7621
409.486,-1.7621
409.565,-1.7621
409.586,-1.7623
409.536,-1.7623
409.643,-1.7619
409.693,-1.7623
409.693,-1.7623
409.771,-1.7619
409.8,-1.7622
409.857,-1.7623
409.907,-1.7621
409.907,-1.7623
409.957,-1.7626
409.985,-1.7626
410.013,-1.7629
410.0630000000001,-1.7627
410.12,-1.7626
410.17,-1.7627
410.22,-1.7624
410.199,-1.7619
410.277,-1.7616
410.277,-1.7612
410.384,-1.7611
410.384,-1.7608
410.434,-1.7609
410.462,-1.7608
410.491,-1.7608
410.541,-1.7608
410.591,-1.7614
410.648,-1.7616
410.697,-1.7618
410.669,-1.7618
410.754,-1.7616
410.804,-1.7623
410.804,-1.7624
410.861,-1.7623
410.883,-1.7621
410.961,-1.7619
410.961,-1.7623
411.068,-1.7626
411.018,-1.7624
410.961,-1.7626
411.31,-1.7621
411.125,-1.7623
411.282,-1.7618
411.232,-1.7606
411.282,-1.7609
411.36,-1.7611
411.331,-1.7614
411.4380000000001,-1.7618
411.4380000000001,-1.7619
411.495,-1.7621
411.517,-1.7619
411.602,-1.7619
411.545,-1.7621
411.702,-1.7615
411.702,-1.7615
411.673,-1.7609
411.809,-1.7608
411.809,-1.7603
411.866,-1.7598
411.866,-1.7595
411.944,-1.7595
411.973,-1.7592
412.022,-1.7592
412.022,-1.7588
412.044,-1.7588
412.179,-1.7588
412.129,-1.7590000000000001
412.179,-1.7592
412.236,-1.7595
412.258,-1.76
412.393,-1.7594
412.343,-1.7591
412.393,-1.7595
412.443,-1.7597
412.471,-1.7592
412.5,-1.7585
412.55,-1.7585
412.607,-1.7587
412.628,-1.7588
412.713,-1.7588
412.713,-1.7588
412.713,-1.7590000000000001
412.87,-1.7587
412.785,-1.7584
412.87,-1.758
412.92,-1.758
412.92,-1.758
412.9980000000001,-1.758
413.027,-1.7579
413.027,-1.7579
413.134,-1.7579
413.155,-1.7576
413.184,-1.7576
413.241,-1.7576
413.241,-1.7576
413.312,-1.7576
413.348,-1.7574
413.348,-1.7574
413.447,-1.7576
413.348,-1.7577
413.583,-1.7576
413.554,-1.7579
413.611,-1.7577
413.611,-1.7579
413.633,-1.7577
413.718,-1.758
413.768,-1.7576
413.718,-1.7577
413.846,-1.7577
413.818,-1.7578
413.925,-1.7576
413.925,-1.7577
413.953,-1.7577
413.982,-1.7577
414.088,-1.7577
414.11,-1.7579
414.088,-1.7577
414.1880000000001,-1.7577
414.1880000000001,-1.7576
414.217,-1.7577
414.295,-1.7577
414.352,-1.7577
414.352,-1.7576
414.3730000000001,-1.7574
414.459,-1.7576
414.459,-1.7573
414.509,-1.7571
414.587,-1.7571
414.616,-1.7576
414.616,-1.7573
414.666,-1.7573
414.687,-1.7573
414.772,-1.7573
414.829,-1.7573
414.794,-1.7573
414.829,-1.7573
414.986,-1.7577
414.879,-1.7573
415.057,-1.7574
414.986,-1.7573
415.093,-1.7571
415.057,-1.757
415.2,-1.757
415.143,-1.7571
415.25,-1.7571
415.221,-1.7569
415.3,-1.757
415.357,-1.7569
415.378,-1.7571
415.406,-1.757
415.463,-1.7573
415.463,-1.7573
415.592,-1.7574
415.57,-1.7573
415.62,-1.7574
415.642,-1.7574
415.727,-1.7572
415.727,-1.7573
415.727,-1.7569
415.798,-1.757
415.884,-1.757
415.884,-1.7567
415.962,-1.7567
415.941,-1.757
416.041,-1.7571
416.012,-1.7574
416.098,-1.7576
416.097,-1.7574
416.147,-1.7571
416.226,-1.7571
416.254,-1.757
416.311,-1.7571
416.276,-1.7571
416.361,-1.757
416.411,-1.7571
416.432,-1.7571
416.468,-1.7571
416.518,-1.7571
416.539,-1.7573
416.625,-1.757
416.625,-1.7566
416.682,-1.7569
416.696,-1.7567
416.781,-1.7567
416.732,-1.7566
416.86,-1.7567
416.888,-1.757
416.888,-1.7567
416.967,-1.7566
416.995,-1.7561
417.052,-1.7561
417.066,-1.7561
417.102,-1.7561
417.152,-1.7559
417.173,-1.7559
417.209,-1.7559
417.259,-1.7555
417.337,-1.7556
417.316,-1.7558
417.423,-1.7555
417.387,-1.7556
417.473,-1.7555
417.473,-1.7558
417.544,-1.7559
417.629,-1.7558
417.579,-1.7559
417.651,-1.7558
417.686,-1.7558
417.736,-1.7558
417.807,-1.7556
417.793,-1.7558
417.843,-1.7558
417.914,-1.7555
417.95,-1.7552
417.95,-1.7553
418.021,-1.7555
418.057,-1.7556
418.107,-1.7555
418.071,-1.7553
418.213,-1.7552
418.17800000000005,-1.7553
418.263,-1.7555
418.32,-1.7552
418.285,-1.755
418.37,-1.755
418.427,-1.7549
418.392,-1.7549
418.527,-1.755
418.477,-1.7552
418.605,-1.7559
418.584,-1.7559
418.634,-1.7556
418.712,-1.7555
418.691,-1.755
418.762,-1.7549
418.741,-1.7548
418.848,-1.7549
418.919,-1.7552
418.897,-1.755
418.954,-1.7549
419.026,-1.7546
419.004,-1.7543
419.111,-1.7549
419.076,-1.7552
419.168,-1.7552
419.182,-1.755
419.218,-1.7552
419.268,-1.7555
419.346,-1.7553
419.325,-1.7553
419.375,-1.7549
419.446,-1.7546
419.432,-1.7549
419.503,-1.755
419.589,-1.7552
419.589,-1.755
419.61,-1.7553
