Salinity,Depth
34.3281,212.938
34.3286,212.995
34.328,213.037
34.3278,213.045
34.3281,213.101
34.3285,213.144
34.3282,213.201
34.3286,213.201
34.3285,213.3
34.3284,213.25799999999998
34.3281,213.364
34.328,213.407
34.3279,213.41400000000002
34.3283,213.46400000000003
34.3282,213.457
34.3288,213.521
34.3281,213.627
34.3283,213.613
34.3277,213.627
34.3281,213.727
34.3282,213.71900000000002
34.3286,213.783
34.3282,213.833
34.3287,213.826
34.3283,213.89
34.3284,213.94
34.3281,213.982
34.3287,213.989
34.3285,214.046
34.3281,214.08900000000003
34.3284,214.153
34.3283,214.153
34.3283,214.195
34.3277,214.252
34.3281,214.30900000000003
34.3287,214.30900000000003
34.3277,214.352
34.3284,214.416
34.3284,214.416
34.3278,214.50799999999998
34.3283,214.465
34.3284,214.622
34.3282,214.565
34.3284,214.679
34.328,214.679
34.3284,214.72099999999998
34.3282,214.72799999999998
34.3282,214.778
34.3283,214.835
34.3281,214.92700000000002
34.3285,214.885
34.3284,214.99099999999999
34.3285,214.92700000000002
34.328,215.041
34.3285,215.09799999999998
34.3283,215.09099999999998
34.3287,215.14700000000002
34.3284,215.14700000000002
34.3283,215.25400000000002
34.328,215.247
34.3282,215.304
34.3279,215.361
34.3283,215.35299999999998
34.3281,215.467
34.3284,215.467
34.3288,215.517
34.3286,215.51
34.3278,215.567
34.3282,215.623
34.3284,215.666
34.328,215.673
34.3283,215.73
34.3286,215.78
34.3283,215.87900000000002
34.3283,215.78
34.3285,215.93599999999998
34.3286,215.87900000000002
34.3278,215.993
34.3284,215.993
34.3281,216.092
34.3283,216.085
34.3285,216.092
34.3287,216.199
34.3286,216.149
34.3282,216.24900000000002
34.3283,216.305
34.3285,216.305
34.3286,216.34799999999998
34.3282,216.412
34.3286,216.412
34.3281,216.519
34.3288,216.455
34.3285,216.618
34.3285,216.56799999999998
34.3285,216.618
34.3288,216.668
34.3288,216.725
34.3291,216.725
34.3283,216.78099999999998
34.3287,216.824
34.3282,216.88099999999997
34.3285,216.938
34.3283,216.938
34.3286,216.98
34.3288,216.987
34.3285,217.09400000000002
34.3288,217.09400000000002
34.3289,217.137
34.3289,217.201
34.3289,217.201
34.3288,217.201
34.3287,217.35
34.3287,217.30700000000002
34.3291,217.407
34.3287,217.407
34.3289,217.456
34.3284,217.513
34.3287,217.513
34.3285,217.57
34.3288,217.613
34.3291,217.67
34.3291,217.67
34.3292,217.77599999999998
34.3292,217.662
34.3286,217.88299999999998
34.3292,217.833
34.3293,217.93200000000002
34.3288,217.93200000000002
34.3296,217.982
34.3287,218.03900000000002
34.3289,218.03900000000002
34.3294,218.09599999999998
34.3287,218.08900000000003
34.3286,218.195
34.3291,218.195
34.3287,218.30200000000002
34.3287,218.252
34.329,218.295
34.3292,218.408
34.3289,218.359
34.329,218.458
34.3286,218.458
34.329,218.565
34.3293,218.565
34.3291,218.565
34.3287,218.671
34.3289,218.72099999999998
34.3294,218.671
34.3297,218.778
34.3295,218.778
34.3298,218.828
34.3298,218.92700000000002
34.3288,218.88400000000001
34.3293,218.93400000000003
34.3294,219.041
34.3295,218.984
34.3287,219.09
34.3291,219.14700000000002
34.3296,219.14700000000002
34.3292,219.14700000000002
34.3291,219.247
34.3299,219.247
34.3292,219.35299999999998
34.3293,219.304
34.3293,219.41
34.3297,219.403
34.3294,219.51
34.3291,219.46
34.3291,219.51
34.3298,219.61599999999999
34.3292,219.61599999999999
34.3297,219.666
34.3286,219.673
34.3291,219.773
34.3285,219.773
34.3291,219.773
34.3289,219.87900000000002
34.329,219.93599999999998
34.3293,219.93599999999998
34.3293,219.986
34.3291,220.035
34.3296,220.035
34.3295,220.092
34.3293,220.142
34.329,220.142
34.3296,220.24900000000002
34.3295,220.199
34.3298,220.298
34.3293,220.355
34.3292,220.355
34.3296,220.46200000000002
34.3293,220.46200000000002
34.3294,220.46200000000002
34.3293,220.50400000000002
34.3295,220.618
34.3288,220.56099999999998
34.3291,220.668
34.3296,220.668
34.3292,220.774
34.3296,220.717
34.3295,220.824
34.3293,220.824
34.3296,220.88099999999997
34.3293,220.93099999999998
34.3288,220.987
34.3297,220.98
34.3294,221.08700000000002
34.3294,221.08700000000002
34.3291,221.08700000000002
34.3294,221.19400000000002
34.3295,221.19400000000002
34.3291,221.19400000000002
34.329,221.3
34.3291,221.35
34.3297,221.35
34.3293,221.407
34.3293,221.456
34.3293,221.456
34.329,221.50599999999997
34.3291,221.563
34.3295,221.613
34.3297,221.613
34.3295,221.71900000000002
34.3293,221.71900000000002
34.3293,221.77599999999998
34.3294,221.826
34.3293,221.826
34.3299,221.87599999999998
34.3299,221.93200000000002
34.3295,221.982
34.3301,221.982
34.3295,221.982
34.3297,222.08900000000003
34.3296,222.138
34.33,222.195
34.3297,222.138
34.33,222.245
34.3296,222.245
34.3293,222.352
34.3294,222.352
34.3294,222.352
34.3293,222.458
34.3288,222.50799999999998
34.3293,222.50799999999998
34.3288,222.50799999999998
34.3291,222.615
34.3293,222.615
34.3294,222.66400000000002
34.3295,222.66400000000002
34.3294,222.771
34.329,222.771
34.3288,222.828
34.3292,222.877
34.3298,222.92700000000002
34.3296,222.92700000000002
34.3299,222.984
34.3294,223.03400000000002
34.3292,223.03400000000002
34.3292,223.09099999999998
34.3295,223.19
34.3297,223.14
34.3296,223.247
34.3293,223.297
34.3294,223.297
34.3296,223.297
34.3297,223.403
34.3293,223.403
34.3295,223.453
34.3298,223.51
34.3294,223.56
34.3298,223.56
34.3292,223.666
34.3296,223.61599999999999
34.3295,223.71599999999998
34.3295,223.71599999999998
34.3293,223.773
34.3294,223.822
34.3294,223.822
34.3296,223.929
34.3295,223.929
34.33,223.979
34.33,224.03599999999997
34.3292,224.03599999999997
34.3294,224.142
34.3295,224.142
34.3294,224.142
34.3296,224.192
34.3297,224.298
34.3297,224.298
34.3294,224.298
34.3295,224.405
34.3294,224.405
34.3295,224.455
34.329,224.455
34.3296,224.611
34.3299,224.56099999999998
34.3298,224.611
34.3302,224.611
34.3294,224.718
34.3295,224.718
34.3294,224.767
34.3295,224.824
34.3301,224.87400000000002
34.3297,224.87400000000002
34.3293,224.93099999999998
34.3295,224.981
34.3293,224.981
34.3296,225.08700000000002
34.3289,225.08700000000002
34.3294,225.03
34.3291,225.293
34.33,225.137
34.3294,225.24400000000003
34.3302,225.293
34.33,225.35
34.3296,225.35
34.3295,225.4
34.3293,225.457
34.3299,225.50599999999997
34.3294,225.50599999999997
34.3298,225.55599999999998
34.33,225.613
34.33,225.66299999999998
34.33,225.66299999999998
34.3296,225.72
34.3302,225.72
34.3298,225.826
34.3298,225.87599999999998
34.3297,225.87599999999998
34.3295,225.926
34.3298,225.926
34.3298,226.032
34.3301,226.032
34.3296,226.08900000000003
34.3298,226.08900000000003
34.3303,226.139
34.3302,226.18900000000002
34.3297,226.295
34.3299,226.295
34.3302,226.245
34.3295,226.352
34.3296,226.40200000000002
34.3294,226.40200000000002
34.3299,226.451
34.33,226.558
34.33,226.558
34.3301,226.558
34.3299,226.665
34.3299,226.665
34.3304,226.665
34.3301,226.771
34.3301,226.771
34.3298,226.878
34.3301,226.878
34.3301,226.878
34.3295,226.928
34.3295,226.977
34.3297,227.03400000000002
34.3301,227.084
34.3296,227.084
34.3297,227.141
34.3298,227.141
34.3296,227.24
34.33,227.24
34.3306,227.297
34.3301,227.347
34.3299,227.347
34.33,227.347
34.3299,227.56
34.3302,227.503
34.3298,227.503
34.3293,227.61
34.3296,227.56
34.3296,227.71599999999998
34.3297,227.667
34.3302,227.71599999999998
34.3297,227.82299999999998
34.3298,227.766
34.3301,227.873
34.3297,227.873
34.3298,227.979
34.3299,227.929
34.3298,228.02900000000002
34.33,228.02900000000002
34.3298,228.08599999999998
34.3303,228.136
34.3299,228.192
34.33,228.192
34.33,228.24200000000002
34.3299,228.292
34.3299,228.34900000000002
34.3306,228.34900000000002
34.3303,228.398
34.3302,228.455
34.3302,228.455
34.3298,228.555
34.3303,228.555
34.3301,228.612
34.3302,228.612
34.3306,228.718
34.3303,228.718
34.33,228.768
34.3302,228.768
34.3297,228.875
34.3299,228.924
34.3298,228.875
34.3302,228.981
34.3299,228.981
34.3299,229.081
34.3303,229.081
34.3302,229.081
34.33,229.137
34.3302,229.24400000000003
34.3302,229.24400000000003
34.33,229.294
34.3302,229.294
34.3304,229.34400000000002
34.3299,229.4
34.3302,229.45
34.3303,229.45
34.3304,229.507
34.33,229.55700000000002
34.3301,229.606
34.3304,229.606
34.3298,229.66299999999998
34.3299,229.713
34.3302,229.713
34.3295,229.82
34.3302,229.82
34.3305,229.877
34.3298,229.919
34.3304,229.926
34.3301,229.976
34.3299,230.083
34.3303,230.033
34.3304,230.083
34.3302,230.139
34.3297,230.239
34.3306,230.18900000000002
34.3304,230.239
34.3302,230.34599999999998
34.3304,230.296
34.33,230.452
34.3298,230.40200000000002
34.3301,230.452
34.3302,230.502
34.3306,230.502
34.3303,230.55900000000003
34.3301,230.665
34.3305,230.658
34.3305,230.715
34.3308,230.715
34.3303,230.765
34.33,230.822
34.3299,230.87099999999998
34.3302,230.928
34.3304,230.928
34.3305,230.928
34.3301,231.028
34.33,231.085
34.3303,231.085
34.3303,231.085
34.3301,231.19099999999997
34.33,231.24099999999999
34.3302,231.234
34.3304,231.347
34.3302,231.291
34.33,231.39700000000002
34.3301,231.347
34.3299,231.454
34.3297,231.50400000000002
34.3305,231.50400000000002
34.3303,231.61
34.3302,231.61
34.33,231.66
34.3304,231.66
34.3305,231.66
34.33,231.817
34.3301,231.817
34.3305,231.873
34.3302,231.817
34.33,231.923
34.3304,231.98
34.3305,231.98
34.3301,232.136
34.3297,232.03
34.3303,232.136
34.3303,232.18599999999998
34.3299,232.18599999999998
34.3303,232.243
34.3304,232.293
34.3303,232.293
34.3305,232.342
34.3302,232.449
34.3303,232.399
34.33,232.50599999999997
34.3307,232.50599999999997
34.3301,232.548
34.3302,232.605
34.3304,232.662
34.33,232.662
34.33,232.662
34.3304,232.81900000000002
34.33,232.769
34.3304,232.81900000000002
34.3307,232.875
34.3303,232.918
34.3305,232.925
34.3299,233.032
34.3302,233.032
34.3307,233.032
34.3302,233.138
34.3304,233.138
34.3301,233.188
34.3307,233.188
34.3303,233.28799999999998
34.3306,233.34400000000002
34.3305,233.34400000000002
34.3307,233.34400000000002
34.3304,233.451
34.3303,233.451
34.3309,233.50099999999998
34.331,233.558
34.3309,233.551
34.3305,233.66400000000002
34.331,233.66400000000002
34.3309,233.66400000000002
34.3308,233.764
34.3311,233.821
34.3309,233.764
34.3303,233.764
34.3302,234.02700000000002
34.3307,233.92700000000002
34.3307,233.977
34.3303,234.02700000000002
34.3307,234.02700000000002
34.3305,234.084
34.3304,234.13299999999998
34.33,234.183
34.3308,234.19
34.3306,234.24
34.3309,234.34599999999998
34.3307,234.29
34.3307,234.396
34.3308,234.396
34.3308,234.446
34.3305,234.503
34.3303,234.553
34.3304,234.553
34.3306,234.609
34.3308,234.71599999999998
34.3307,234.602
34.3306,234.766
34.3306,234.766
34.3308,234.766
34.3306,234.872
34.3307,234.922
34.3304,234.872
34.3307,234.972
34.3307,235.02900000000002
34.3306,235.02900000000002
34.3306,235.078
34.3304,235.135
34.331,235.135
34.3305,235.235
34.3304,235.24200000000002
34.3309,235.24200000000002
34.3307,235.34099999999998
34.3309,235.398
34.3303,235.34099999999998
34.3308,235.44099999999997
34.3309,235.505
34.3312,235.44799999999998
34.331,235.612
34.3308,235.612
34.331,235.555
34.3311,235.761
34.3308,235.71099999999998
34.3309,235.71099999999998
34.331,235.87400000000002
34.3306,235.768
34.3307,235.86700000000002
34.3305,235.97400000000002
34.3309,235.924
34.3305,235.97400000000002
34.3304,236.03099999999998
34.3308,236.081
34.3312,236.07299999999998
34.331,236.187
34.3306,236.187
34.3307,236.237
34.3306,236.237
34.3305,236.33599999999998
34.3315,236.294
34.3306,236.34400000000002
34.3311,236.45
34.3308,236.45
34.3304,236.55
34.3306,236.55700000000002
34.3304,236.55700000000002
34.3312,236.606
34.3307,236.66299999999998
34.3309,236.706
34.3307,236.713
34.3311,236.763
34.3307,236.82
34.3311,236.86900000000003
34.3309,236.862
34.3307,236.976
34.3306,236.926
34.331,237.02599999999998
34.3308,237.083
34.3304,237.076
34.3309,237.132
34.3309,237.132
34.3309,237.239
34.3306,237.239
34.3313,237.282
34.3309,237.28900000000002
34.3311,237.395
34.3311,237.34599999999998
34.3314,237.445
34.331,237.502
34.331,237.502
34.3308,237.609
34.3312,237.55200000000002
34.331,237.65099999999998
34.331,237.658
34.3309,237.715
34.3312,237.765
34.3314,237.75799999999998
34.3311,237.872
34.3311,237.822
34.331,237.921
34.331,237.921
34.3311,238.021
34.3312,238.028
34.331,238.028
34.3309,238.135
34.3314,238.17700000000002
34.3317,238.18400000000003
34.3307,238.18400000000003
34.3311,238.291
34.3311,238.28400000000002
34.3318,238.34799999999998
34.3309,238.34799999999998
34.3315,238.447
34.3313,238.447
34.3316,238.497
34.3315,238.50400000000002
34.3316,238.611
34.3315,238.611
34.3313,238.653
34.3315,238.66
34.3314,238.767
34.3312,238.767
34.3306,238.81
34.3309,238.87400000000002
34.3315,238.817
34.3318,238.97299999999998
34.3316,238.96599999999998
34.3308,238.97299999999998
34.3314,239.08
34.3314,239.08
34.331,239.122
34.3317,239.137
34.3314,239.236
34.3318,239.18599999999998
34.3314,239.28599999999997
34.3314,239.343
34.3312,239.343
34.3313,239.385
34.3313,239.449
34.3316,239.449
34.3314,239.55599999999998
34.3314,239.549
34.3316,239.606
34.3316,239.606
34.3313,239.66299999999998
34.3308,239.705
34.3313,239.71200000000002
34.3311,239.81900000000002
34.3316,239.81900000000002
34.3315,239.91099999999997
34.3313,239.86900000000003
34.3315,239.926
34.3311,240.018
34.3315,240.032
34.3313,240.032
34.3314,240.082
34.3314,240.174
34.3315,240.132
34.3316,240.295
34.3314,240.238
34.3315,240.28099999999998
34.331,240.345
34.3316,240.345
34.3315,240.437
34.3314,240.452
34.3318,240.50099999999998
34.3318,240.50099999999998
34.3313,240.601
34.3316,240.608
34.3311,240.658
34.3314,240.65099999999998
34.3317,240.764
34.3317,240.764
34.3318,240.80700000000002
34.3317,240.821
34.3316,240.921
34.3316,240.921
34.3317,240.963
34.3316,240.97799999999998
34.3313,241.084
34.3312,241.07
34.3313,241.13400000000001
34.3316,241.13400000000001
34.3318,241.226
34.3317,241.24099999999999
34.3318,241.24099999999999
34.3315,241.347
34.3318,241.39
34.332,241.347
34.332,241.50400000000002
34.3316,241.44
34.3319,241.50400000000002
34.3315,241.61
34.3313,241.546
34.3315,241.66
34.3317,241.66
34.3319,241.703
34.3317,241.81599999999997
34.332,241.767
34.3315,241.81599999999997
34.3317,241.859
34.3321,241.923
34.3317,241.923
34.3322,242.015
34.3321,242.03
34.3315,242.03
34.3317,242.179
34.3317,242.136
34.3313,242.18599999999998
34.3317,242.229
34.332,242.243
34.3315,242.292
34.3321,242.385
34.3317,242.399
34.3315,242.399
34.3317,242.49200000000002
34.3321,242.50599999999997
34.3321,242.555
34.3319,242.541
34.332,242.662
34.3316,242.605
34.3317,242.705
34.3322,242.71200000000002
34.332,242.81799999999998
34.3321,242.804
34.3316,242.868
34.3315,242.81799999999998
34.3316,243.017
34.332,242.975
34.332,242.975
34.3324,243.067
34.3317,243.081
34.3321,243.081
34.3315,243.231
34.3318,243.188
34.3321,243.138
34.3319,243.387
34.3318,243.34400000000002
34.332,243.387
34.3321,243.40099999999998
34.3317,243.451
34.3319,243.49400000000003
34.3317,243.50099999999998
34.3315,243.558
34.3322,243.593
34.3319,243.66400000000002
34.332,243.66400000000002
34.3319,243.757
34.3318,243.71400000000003
34.3322,243.821
34.332,243.80599999999998
34.3322,243.92700000000002
34.3323,243.856
34.3319,243.977
34.3317,244.02700000000002
34.3324,244.02
34.3318,244.084
34.3322,244.13299999999998
34.3319,244.176
34.332,244.19
34.3315,244.226
34.3323,244.29
34.3322,244.29
34.3318,244.332
34.3324,244.396
34.3319,244.453
34.3318,244.43900000000002
34.3317,244.553
34.3319,244.489
34.3322,244.65900000000002
34.3324,244.61
34.3318,244.702
34.3324,244.65900000000002
34.332,244.766
34.3322,244.80900000000003
34.3321,244.82299999999998
34.3324,244.858
34.3324,244.922
34.3324,244.922
34.3324,245.015
34.3324,245.02900000000002
34.3324,245.072
34.332,245.08599999999998
34.3322,245.136
34.3325,245.171
34.3321,245.24200000000002
34.3323,245.278
34.3322,245.292
34.3323,245.34900000000002
34.3322,245.38400000000001
34.3329,245.399
34.3326,245.49099999999999
34.3321,245.505
34.3321,245.555
34.3326,245.541
34.3325,245.662
34.3322,245.64700000000002
34.3326,245.662
34.3327,245.768
34.3329,245.804
34.3327,245.81799999999998
34.3326,245.861
34.3328,245.875
34.3324,245.97400000000002
34.3328,245.96
34.3329,246.03099999999998
34.3325,246.067
34.333,246.081
34.3328,246.138
34.3324,246.173
34.3325,246.237
34.3332,246.22299999999998
34.333,246.294
34.3337,246.33
34.333,246.34400000000002
34.333,246.40099999999998
34.3332,246.486
34.3325,246.50799999999998
34.333,246.543
34.333,246.55700000000002
34.3331,246.593
34.3332,246.66400000000002
34.3333,246.66400000000002
34.3328,246.74900000000002
34.333,246.771
34.3332,246.80599999999998
34.3332,246.87
34.3331,246.856
34.3325,246.92700000000002
34.3331,246.92700000000002
34.3336,247.06900000000002
34.3332,247.03400000000002
34.333,247.06900000000002
34.3334,247.13299999999998
34.3329,247.11900000000003
34.3333,247.24
34.3334,247.24
34.3335,247.275
34.3338,247.297
34.3331,247.382
34.3332,247.396
34.3336,247.488
34.3336,247.453
34.3335,247.488
34.3332,247.609
34.3331,247.56
34.3332,247.645
34.3333,247.65900000000002
34.333,247.75099999999998
34.3336,247.766
34.3339,247.75099999999998
34.3335,247.872
34.3333,247.858
34.3337,247.929
34.3341,247.965
34.3336,247.979
34.3338,247.979
34.3337,248.12099999999998
34.3339,248.08599999999998
34.3335,248.171
34.3339,248.24200000000002
34.3336,248.22799999999998
34.3343,248.292
34.3345,248.27700000000002
34.3349,248.34900000000002
34.3341,248.43400000000003
34.3348,248.455
34.3342,248.43400000000003
34.3343,248.555
34.3343,248.54
34.3343,248.555
34.3339,248.612
34.334,248.697
34.3341,248.718
34.3338,248.75400000000002
34.334,248.81799999999998
34.3346,248.803
34.3338,248.875
34.334,248.91
34.3343,248.981
34.3343,248.96
34.3343,249.03099999999998
34.3348,249.06599999999997
34.3348,249.088
34.3339,249.173
34.3345,249.187
34.3341,249.22299999999998
34.3339,249.294
34.3344,249.28
34.3332,249.351
34.3336,249.386
34.3339,249.45
34.3339,249.43599999999998
34.3343,249.507
34.334,249.543
34.3344,249.614
34.3345,249.593
34.3343,249.66400000000002
34.3342,249.74900000000002
34.3352,249.713
34.3348,249.80599999999998
34.3344,249.82
34.3347,249.80599999999998
34.3348,249.92700000000002
34.3351,249.96200000000002
34.3348,249.976
34.3346,250.012
34.3346,250.083
34.3345,250.06900000000002
34.3339,250.14
34.3342,250.175
34.3346,250.239
34.3346,250.225
34.3346,250.296
34.3347,250.332
34.3347,250.403
34.3345,250.382
34.335,250.50900000000001
34.3339,250.488
34.3342,250.50900000000001
34.3342,250.595
34.3341,250.609
34.3344,250.645
34.3346,250.71599999999998
34.3342,250.701
34.3344,250.77200000000002
34.3343,250.801
34.3342,250.822
34.3344,250.96400000000003
34.3345,250.872
34.3342,251.014
34.3344,250.96400000000003
34.3349,251.085
34.3348,251.12099999999998
34.3346,251.135
34.335,251.12099999999998
34.3348,251.192
34.3346,251.27700000000002
34.3346,251.299
34.3344,251.38400000000001
34.3347,251.34799999999998
34.3351,251.38400000000001
34.3347,251.398
34.3341,251.54
34.3344,251.562
34.3344,251.54
34.335,251.59
34.3347,251.668
34.3346,251.697
34.3344,251.768
34.3347,251.753
34.3348,251.825
34.3349,251.803
34.3349,251.93099999999998
34.3351,251.91
34.3347,251.981
34.3344,252.06599999999997
34.3343,252.016
34.3349,252.088
34.335,252.123
34.335,252.19400000000002
34.3347,252.173
34.3343,252.294
34.3345,252.27900000000002
34.3342,252.351
34.3346,252.329
34.3343,252.43599999999998
34.3345,252.4
34.3349,252.543
34.3347,252.507
34.3348,252.592
34.3348,252.614
34.3347,252.592
34.3347,252.699
34.3347,252.77
34.3349,252.74900000000002
34.3346,252.77
34.3346,252.912
34.3349,252.877
34.3345,252.855
34.3353,252.877
34.3346,253.118
34.3344,253.06900000000002
34.3347,253.09
34.3347,253.118
34.3345,253.14
34.3351,253.225
34.335,253.225
34.3347,253.296
34.3341,253.332
34.3353,253.35299999999998
34.3347,253.38099999999997
34.3343,253.452
34.335,253.488
34.3347,253.53799999999998
34.3346,253.55900000000003
34.3352,253.53799999999998
34.3356,253.666
34.3353,253.701
34.3354,253.701
34.3348,253.715
34.3351,253.801
34.3351,253.87900000000002
34.3356,253.858
34.3356,253.77200000000002
34.3348,254.12099999999998
34.335,253.96400000000003
34.3353,254.035
34.3357,254.12099999999998
34.3356,254.085
34.3356,254.12099999999998
34.3351,254.227
34.3352,254.192
34.3359,254.27700000000002
34.3353,254.298
34.3354,254.38400000000001
34.3354,254.38400000000001
34.3353,254.405
34.335,254.49
34.3349,254.54
34.3349,254.512
34.3354,254.59
34.3353,254.611
34.3353,254.696
34.3353,254.696
34.3357,254.775
34.3353,254.753
34.3354,254.824
34.3356,254.86
34.3357,254.91
34.3349,254.981
34.3353,254.959
34.3354,254.93099999999998
34.3351,255.173
34.335,255.123
34.3352,255.08700000000002
34.3353,255.222
34.3354,255.222
34.3352,255.24400000000003
34.3354,255.329
34.3356,255.35
34.3355,255.386
34.3359,255.43599999999998
34.3357,255.457
34.3354,255.485
34.3355,255.592
34.3361,255.56400000000002
34.3356,255.649
34.3358,255.649
34.335,255.72
34.3354,255.74900000000002
34.3354,255.72
34.3355,255.855
34.3355,255.855
34.3354,255.87599999999998
34.335,255.912
34.3356,256.012
34.3358,256.033
34.3358,256.068
34.3358,256.118
34.3353,256.09
34.336,256.175
34.3357,256.225
34.3354,256.246
34.3358,256.33099999999996
34.336,256.296
34.3358,256.33099999999996
34.3356,256.438
34.3357,256.459
34.3355,256.488
34.3352,256.538
34.3357,256.509
34.3356,256.644
34.3354,256.644
34.3358,256.666
34.3354,256.751
34.3356,256.751
34.3353,256.829
34.3356,256.857
34.3357,256.801
34.3359,256.985
34.336,256.907
34.3352,257.064
34.3356,256.985
34.3356,257.064
34.3354,257.17
34.3358,257.142
34.3356,257.17
34.3357,257.22700000000003
34.3357,257.298
34.3359,257.277
34.335,257.384
34.3359,257.405
34.336,257.433
34.3352,257.49
34.3357,257.512
34.3355,257.49
34.3357,257.647
34.336,257.561
34.3356,257.69599999999997
34.3358,257.753
34.3358,257.725
34.3357,257.803
34.3361,257.803
34.3357,257.881
34.3357,257.91
34.3354,257.91
34.3359,258.01599999999996
34.3358,258.038
34.3357,258.01599999999996
34.3356,258.123
34.3355,258.144
34.3355,258.173
34.3359,258.279
34.3355,258.194
34.3354,258.329
34.3356,258.329
34.3357,258.407
34.3358,258.38599999999997
34.3354,258.485
34.3357,258.485
34.3356,258.564
34.3355,258.54200000000003
34.3353,258.649
34.3357,258.67
34.3358,258.699
34.336,258.748
34.3355,258.72
34.3359,258.855
34.3359,258.855
34.3361,258.855
34.3358,258.983
34.3359,258.962
34.3356,259.012
34.3358,259.04
34.3357,259.118
34.3353,259.068
34.3353,259.175
34.3357,259.246
34.3355,259.225
34.3359,259.33099999999996
34.3356,259.303
34.3357,259.381
34.336,259.438
34.3357,259.438
34.3357,259.459
34.3359,259.545
34.3361,259.545
34.3359,259.616
34.3355,259.644
34.3358,259.70099999999996
34.3353,259.70099999999996
34.3362,259.779
34.3362,259.808
34.3354,259.857
34.336,259.857
34.3362,259.936
34.3354,259.964
34.3355,259.964
34.3353,260.014
34.336,260.142
34.3359,260.07099999999997
34.336,260.17
34.3357,260.199
34.3356,260.22700000000003
34.336,260.277
34.336,260.334
34.3357,260.355
34.3358,260.384
34.3356,260.384
34.3352,260.49
34.3353,260.512
34.3354,260.54
34.3355,260.597
34.3355,260.647
34.3354,260.618
34.3352,260.753
34.3357,260.69599999999997
34.3353,260.803
34.3356,260.83099999999996
34.3357,260.86
34.3357,260.91
34.3359,260.959
34.3354,260.988
34.3353,261.01599999999996
34.3357,261.066
34.3355,261.123
34.3352,261.094
34.3355,261.173
34.3352,261.222
34.3357,261.279
34.3357,261.251
34.3357,261.38599999999997
34.3355,261.329
34.3352,261.436
34.3357,261.436
34.3358,261.514
34.3354,261.54200000000003
34.3358,261.592
34.3357,261.592
34.3359,261.621
34.3354,261.699
34.3358,261.756
34.3356,261.805
34.3358,261.777
34.3358,261.855
34.3355,261.855
34.3354,261.962
34.3357,261.962
34.3356,261.99
34.3358,262.068
34.3356,262.068
34.3355,262.118
34.3355,262.19599999999997
34.3355,262.175
34.3357,262.225
34.3353,262.33099999999996
34.3353,262.33099999999996
34.3355,262.36
34.3361,262.381
34.3358,262.438
34.3358,262.488
34.3356,262.545
34.3354,262.51599999999996
34.3356,262.595
34.3352,262.595
34.3357,262.644
34.3354,262.644
34.3356,262.73
34.336,262.70099999999996
34.3355,262.751
34.3351,262.751
34.3357,262.808
34.3351,262.779
34.3354,262.808
34.3354,262.808
34.3358,262.858
34.3356,262.808
34.3353,262.829
34.3354,262.858
34.3353,262.858
34.3358,262.858
34.3353,262.73
34.3351,263.07099999999997
34.3358,262.858
34.3353,262.907
34.3351,262.964
34.3358,262.73
34.3357,263.07099999999997
34.3353,262.964
34.3351,262.907
34.3351,262.964
34.3349,262.829
34.3353,263.07099999999997
34.335,262.964
34.335,262.964
34.3351,262.907
34.3349,262.964
34.3354,262.936
34.3357,262.964
34.335,262.907
34.3352,262.964
34.3351,262.907
34.335,262.936
34.3352,262.907
34.335,262.907
34.3353,262.857
34.3353,262.907
34.3357,262.88599999999997
34.3353,262.857
34.3351,262.857
34.3349,262.857
34.335,262.72900000000004
34.3351,263.014
34.3348,262.857
34.3348,262.808
34.3349,262.857
34.335,262.779
34.3349,262.857
34.3352,262.808
34.3353,262.808
34.3353,262.857
34.3354,262.779
34.3353,262.808
34.335,262.808
34.3355,262.808
34.3352,262.808
34.3351,262.829
34.3348,262.808
34.335,262.751
34.3351,262.808
34.3355,262.808
34.3354,262.779
34.335,262.808
34.3352,262.808
34.3353,262.808
34.335,262.808
34.3351,262.779
34.3352,262.857
34.3359,262.808
34.3353,262.808
34.3349,262.808
34.3351,262.779
34.3353,262.857
34.3352,262.807
34.3353,262.807
34.3354,262.857
34.3353,262.779
34.3352,262.857
34.3358,262.807
34.335,262.857
34.3349,262.807
34.3351,262.829
34.335,262.857
34.3354,262.807
34.3353,262.857
34.335,262.807
34.3351,262.829
34.3351,262.807
34.3346,262.807
34.3348,262.857
34.3353,262.857
34.3357,262.779
34.3353,262.857
34.3351,262.807
34.3351,262.807
34.3349,262.807
34.3356,262.829
34.3354,262.807
34.3354,262.807
34.3353,262.857
34.3353,262.75
34.3356,262.829
34.3359,262.807
34.3349,262.807
34.3352,262.807
34.3352,262.807
34.3351,262.779
34.3351,262.857
34.335,262.75
34.3353,262.857
34.3354,262.70099999999996
34.335,262.829
34.3353,262.857
34.3354,262.75
34.3353,262.807
34.3351,262.75
34.3351,262.829
34.3352,262.75
34.3352,262.807
34.3349,262.807
34.3351,262.807
34.3353,262.779
34.335,262.807
34.3358,262.807
34.3352,262.807
34.3349,262.622
34.3346,262.964
34.335,262.75
34.3356,262.807
34.3357,262.75
34.3357,262.829
34.3352,262.807
34.3354,262.75
34.3353,262.807
34.3352,262.807
34.3349,262.779
34.3352,262.807
34.3354,262.807
34.335,262.75
34.3355,262.807
34.3355,262.779
34.3354,262.807
34.3356,262.75
34.3353,262.857
34.3352,262.75
34.3352,262.779
